doc_idx,ArticleID,group,Readability,Readability_resid,total_bigrams
1337,7925,1,8,0.8889188254511602,24
1338,7946,1,8,1.1089781414497217,34
1339,7968,1,8,1.0554392492273674,29
1340,7970,1,8,1.4371951200313875,32
1341,7977,1,8,0.9798390474946554,41
1342,8084,1,8,1.4039944473455472,36
1343,8085,1,9,1.3206583825943667,37
1344,8087,1,9,1.150072641157836,19
1345,8118,1,9,0.8878899979439758,31
1346,8123,1,9,1.9999024044474867,24
1347,8124,1,9,1.4775565939305384,40
1348,8126,1,8,1.063519580370646,21
1349,8164,1,9,1.1468566523756492,28
1350,8203,1,8,0.9964332666009517,32
1351,8225,1,8,1.627808599881507,34
1352,8236,1,8,0.9474316967149692,38
1353,8243,1,8,1.3310525534047795,60
1354,8275,1,8,1.0368485284838709,33
1355,8283,1,9,1.7856133498587194,15
1356,8291,1,8,1.1879780813406553,68
1357,8301,1,8,1.2597309000796937,46
1358,8326,1,7,1.089864510910659,32
1359,8346,1,8,1.514571374918404,41
1360,8399,1,8,1.0462050833686698,71
1361,8410,1,8,1.266276744741667,28
1362,8435,1,7,1.2878780926891764,47
1363,8443,1,8,1.275056295500712,31
1364,8458,1,9,2.24627615579365,42
1365,8469,1,8,1.4648410517721784,64
1366,8477,1,8,1.327567728158816,33
1367,8504,1,7,0.8976867012859424,53
1368,8523,1,9,2.544353396747299,17
1369,8566,1,8,1.0288058073913167,51
1370,8576,1,8,1.0025300501100354,16
1371,8596,1,7,0.9281734449761307,65
1372,9243,1,9,1.0010216649262738,33
1373,9255,1,9,1.3165155475299724,15
1374,9280,1,8,1.1695434325102179,23
1375,9499,1,9,0.8916284360208042,16
1376,9531,1,9,1.5512117816006636,20
1377,9532,1,9,1.3955300708224732,27
1378,9533,1,9,1.3358827861193152,19
1379,9537,1,9,1.464450484649733,15
1380,9539,1,9,1.3328154145459816,31
1381,9540,1,9,1.453456127186005,28
1382,9543,1,9,1.6254982650028307,24
1383,9579,1,9,1.760159532113863,39
1384,9607,1,8,1.2127004574137281,45
1385,9624,1,9,1.3500630147656203,30
1386,2184,1,9,2.23889212350635,18
1387,2189,1,8,1.1594299205501697,23
1388,2190,1,8,1.4814875038284345,25
1389,2388,1,9,1.861559851091016,26
1390,2398,1,9,1.6576064988594394,26
1391,2401,1,8,0.9084502148571172,27
1392,2407,1,8,1.3719564193814318,20
1393,2410,1,9,1.5199075446896693,30
1394,2418,1,8,1.324310717361108,14
1395,2419,1,8,1.0484479902713266,21
1396,2426,1,8,1.2458249820261607,26
1397,2433,1,8,0.9907735085342182,19
1398,2440,1,9,1.740822059615617,21
1399,2445,1,9,1.569059362463074,14
1400,2447,1,9,2.0727633893833213,11
1401,2455,1,8,1.3590006053153454,32
1402,2457,1,8,1.3681049464864046,21
1403,2461,1,9,1.7776343273451944,32
1404,2469,1,9,1.95667962653979,30
1405,2472,1,9,2.3214983614728277,29
1406,2473,1,9,1.4763130216436817,8
1407,2485,1,9,1.3191182477399073,30
1408,2495,1,9,1.2786082573797115,11
1409,2504,1,9,1.7212540795889817,35
1410,2507,1,8,1.1574124905645062,24
1411,2525,1,8,0.972385137118172,36
1412,2535,1,9,1.5160989832929141,28
1413,2536,1,9,1.4482285124529337,19
1414,2540,1,9,1.5399446843456923,32
1415,2549,1,9,1.1271465811537897,25
1416,2552,1,9,1.7890852762612965,17
1417,2561,1,9,1.452503529733689,20
1418,2575,1,9,1.276699852425045,17
1419,2582,1,9,1.9450456478993212,25
1420,2583,1,8,0.9711412997508626,12
1421,2585,1,9,1.632618399160405,25
1422,2609,1,9,1.1121628725325152,32
1423,2623,1,9,1.5612677362924092,19
1424,2655,1,9,1.671741792769459,25
1425,2673,1,9,1.2787167883683255,21
1426,2699,1,9,1.4414084387309094,34
1427,2700,1,9,1.1099819979425387,22
1428,2706,1,9,1.5852633784661654,19
1429,2713,1,8,0.9502577810591406,23
1430,2719,1,8,1.2422371059972654,29
1431,2724,1,8,1.1569329851942944,28
1432,2726,1,8,1.0654865211817919,17
1433,2734,1,8,1.0476354062459396,33
1434,2735,1,9,1.3867695112115168,22
1435,2738,1,9,1.64493208363427,29
1436,2751,1,9,1.216892665966549,27
1437,2756,1,8,1.1376990841904764,34
1438,2763,1,9,1.6088255640624256,24
1439,2771,1,9,1.5105639836648308,29
1440,2776,1,9,1.4706663390770816,22
1441,2794,1,9,1.595794351702601,27
1442,4691,1,8,1.0235192273724643,34
1443,4695,1,9,1.478714165089956,12
1444,4704,1,9,1.0286005323806284,22
1445,4716,1,9,1.6725011207197866,27
1446,4739,1,9,1.4270165876823588,17
1447,4757,1,8,1.1167593308903818,23
1448,4763,1,9,1.2944951145558399,24
1449,4766,1,9,1.4534670936905938,21
1450,4783,1,9,1.1486211239935553,26
1451,4790,1,8,0.9742906454754978,36
1452,4791,1,8,1.1082559665052445,17
1453,4826,1,8,0.8959475347264609,25
1454,4839,1,8,0.9415672940755799,12
1455,4842,1,8,0.897905618046047,22
1456,4844,1,8,1.0018896898176823,13
1457,4854,1,9,1.3827905216628151,34
1458,4907,1,9,1.6406905996853327,34
1459,4909,1,9,1.5058159277195724,24
1460,4911,1,9,1.2854012930822423,18
1461,4912,1,9,1.6018234355734036,7
1462,4915,1,9,1.4671792623754873,19
1463,4918,1,8,1.0746348779654236,31
1464,4919,1,9,1.8772819690695215,39
1465,4923,1,8,1.0278616325748935,27
1466,4924,1,8,0.9789787074223186,18
1467,4931,1,8,0.9761358668157323,19
1468,4934,1,8,0.9772119740457539,16
1469,4950,1,9,0.9581871846058618,36
1470,4957,1,9,1.0383321496019837,26
1471,4961,1,9,1.5536383695381861,20
1472,4969,1,8,1.0260804402585002,19
1473,4971,1,9,1.395063521573932,27
1474,4975,1,9,1.322592545232542,28
1475,4985,1,9,1.387443945840019,29
1476,4986,1,9,1.7816769354531452,13
1477,4995,1,9,2.166146321155577,17
1478,4997,1,9,1.40260776059983,27
1479,5014,1,10,2.934487891416273,22
1480,5019,1,9,1.074188160109398,15
1481,5021,1,9,1.3085371846651936,26
1482,5032,1,9,1.586659653700094,29
1483,5043,1,9,1.1690547767360169,11
1484,5047,1,9,1.2828939819325775,24
1485,5048,1,9,1.5499319851636892,10
1486,5052,1,9,0.8926952634832954,13
1487,5055,1,9,1.1455652502067224,40
1488,5064,1,8,0.9987739119062002,14
1489,5071,1,9,1.2247400058599025,28
1490,5073,1,9,1.3639098073194997,25
1491,5078,1,8,0.8937656287053786,24
1492,5083,1,9,1.4798433780715063,31
1493,5202,1,9,1.0525750289061984,28
1494,5214,1,9,1.1365965795859587,12
1495,5216,1,9,0.9571299575311798,24
1496,5224,1,9,0.9923369906517454,22
1497,5274,1,9,0.92935044312663,25
1498,5281,1,9,1.136925787851613,35
1499,5291,1,9,1.9170086404501232,13
1500,5294,1,9,1.1289143344529302,34
1501,5307,1,8,1.0071299205952027,16
1502,5309,1,9,0.9151943030006571,26
1503,5314,1,9,1.503470023195387,20
1504,5319,1,9,1.4438796882355565,16
1505,5444,1,9,1.0818692445508642,25
1506,5469,1,9,1.0612609199333303,30
1507,5503,1,9,0.9879746872804347,24
1508,5508,1,9,1.5702162335662884,18
1509,5510,1,8,1.078023051515527,24
1510,5519,1,9,1.0381160012556725,15
1511,5520,1,9,1.9528236514001005,9
1512,5537,1,9,1.1318861979646035,21
1513,5540,1,9,1.8230699932310186,19
1514,5549,1,9,1.3873320260908981,26
1515,5551,1,9,1.173033147806569,27
1516,5678,1,9,1.1811411037879038,12
1517,5703,1,9,1.1230187645776493,18
1518,5721,1,9,1.7440769911968221,15
1519,5746,1,9,1.7135151252089669,30
1520,5767,1,9,1.7963080542019245,39
1521,5781,1,9,1.9617351347253287,24
1522,5796,1,9,1.8087610509442849,25
1523,5805,1,9,1.1187265654335823,24
1524,5811,1,9,1.5400695616330076,25
1525,5813,1,9,1.803730130842978,24
1526,5814,1,8,1.3894591652476889,9
1527,5830,1,9,1.4955032959857704,36
1528,5833,1,8,1.2480939401065259,23
1529,5839,1,8,0.9292838229297642,32
1530,5945,1,8,1.0006322466891877,34
1531,5947,1,9,1.3361983013700751,26
1532,5972,1,9,1.2414161995463875,32
1533,5986,1,9,1.734889617151211,11
1534,5989,1,9,1.01090558816093,15
1535,5990,1,9,1.6340009814517957,31
1536,5993,1,9,0.8962443081642189,18
1537,5996,1,9,0.9163351567227487,24
1538,5997,1,9,1.563229507362828,15
1539,6008,1,9,1.2436006271345725,23
1540,6033,1,9,1.6049828726648006,27
1541,6037,1,9,1.3440893110248124,19
1542,6039,1,9,1.7596029538790336,30
1543,6062,1,9,2.66599080623475,17
1544,6070,1,8,0.9199683265373331,27
1545,6072,1,8,0.9386055482011004,29
1546,6073,1,9,1.9644827410962549,39
1547,6079,1,8,1.0423683371722436,30
1548,6082,1,8,1.1987838955364865,38
1549,6087,1,9,1.6250469749660335,34
1550,6092,1,8,1.0165321775494203,13
1551,6111,1,9,1.2519830445470514,28
1552,6114,1,9,1.101599165752452,22
1553,6116,1,9,1.2154788071616345,24
1554,6120,1,9,1.3418918031100473,21
1555,6123,1,9,1.2339919778689712,23
1556,6129,1,8,0.9959058721360208,33
1557,6136,1,9,0.9074493161865433,15
1558,6142,1,9,0.9214587379857022,19
1559,6167,1,9,1.2492851554112212,25
1560,6169,1,9,1.4389209917374473,24
1561,6171,1,9,1.1729008895902693,19
1562,6173,1,8,0.9393263892137762,26
1563,6204,1,9,1.9027264121167908,24
1564,6205,1,9,1.1168713101508843,23
1565,6219,1,8,0.9455365214590552,27
1566,6224,1,9,1.869022992892127,29
1567,6230,1,8,1.2742844937568254,18
1568,6236,1,8,0.9149785591563395,30
1569,6253,1,9,1.4415529769849522,19
1570,6259,1,9,1.1438602666135704,37
1571,6266,1,8,1.1543137695361052,13
1572,6270,1,9,1.394515580615007,26
1573,6271,1,9,1.084863806043785,27
1574,6274,1,9,1.353513492910496,23
1575,6285,1,9,1.6568281779123923,28
1576,6289,1,9,1.2496658695352334,45
1577,6300,1,9,1.193545391671715,33
1578,6306,1,9,0.9810972018124335,51
1579,6310,1,9,1.0191588797496358,27
1580,6320,1,9,1.7744291878490799,21
1581,6323,1,9,1.6786397536757054,40
1582,6345,1,9,1.9345973422060156,6
1583,6351,1,9,1.433193670767201,29
1584,6354,1,9,0.9402590960866473,30
1585,6380,1,9,1.3139684258145685,18
1586,6381,1,9,1.6594678687681972,8
1587,6389,1,9,1.3299204280520147,24
1588,6390,1,9,1.1277339286151635,17
1589,6421,1,9,1.6671709157480992,19
1590,6428,1,9,1.4025934411411543,30
1591,6433,1,9,1.6096441065524285,20
1592,9248,1,9,1.119546258969164,36
1593,9489,1,9,1.2884018271682045,16
1594,9502,1,8,1.157552441428452,14
1595,9505,1,9,1.2900656332817952,24
1596,9509,1,9,0.9582680473477225,27
1597,9517,1,9,1.481569235509097,24
1598,9521,1,8,0.8973706582642729,34
1599,9525,1,9,1.0951644665463656,23
1600,9526,1,9,1.0011239130640792,30
1601,9550,1,9,1.3089676675709487,34
1602,9561,1,9,1.58005931088797,16
1603,9563,1,9,1.1216494667987877,23
1604,9591,1,9,1.3504002597361415,28
1605,9594,1,8,0.9403134559213564,24
1606,1,1,8,1.5473987736084176,73
1607,5,1,7,1.6194004852743236,30
1608,14,1,8,1.2014447318687953,21
1609,18,1,7,1.1226779182992983,34
1610,19,1,8,1.879181352979824,39
1611,21,1,7,1.5031322569629477,53
1612,22,1,7,1.1664470027541531,52
1613,23,1,7,1.7030995535032627,12
1614,29,1,8,1.805933338631319,44
1615,30,1,7,1.256561865396522,29
1616,36,1,7,1.246208704909666,78
1617,37,1,7,1.0881156425556355,34
1618,40,1,7,1.2053590081316887,52
1619,54,1,7,1.1826953805075462,28
1620,57,1,7,1.4667959177558192,46
1621,58,1,7,1.2779524683150436,8
1622,59,1,7,1.0917390296077896,19
1623,62,1,7,1.1708696647906143,70
1624,67,1,8,1.997627065459728,41
1625,69,1,8,2.6396769823647075,24
1626,72,1,7,1.185194302214172,45
1627,86,1,7,1.2934425892664185,23
1628,87,1,8,2.582740259805383,33
1629,105,1,8,1.3972728061295063,29
1630,117,1,8,1.2353440289689095,48
1631,123,1,7,0.9621790243942225,27
1632,129,1,7,1.134688424812424,56
1633,135,1,7,1.2939967097859268,43
1634,137,1,9,3.5227501100322325,8
1635,139,1,7,1.0972739454466938,57
1636,141,1,8,1.3792008077110722,40
1637,142,1,7,1.304267767001674,55
1638,147,1,8,1.5874697268704043,22
1639,153,1,8,2.0991301081163094,43
1640,156,1,7,1.1396709757007404,32
1641,169,1,7,1.0484386592286548,56
1642,170,1,8,1.5948647597649614,51
1643,173,1,7,1.2343818805375815,69
1644,178,1,7,1.5719303530097477,22
1645,183,1,8,1.641443634619618,41
1646,185,1,7,1.0391882619368635,77
1647,188,1,8,1.5765767186756712,26
1648,197,1,8,1.5649559873039944,57
1649,203,1,7,1.1553948130911103,28
1650,206,1,7,1.6057024373858138,38
1651,210,1,7,1.6163798599484096,39
1652,218,1,7,1.5088616398330084,62
1653,226,1,7,0.9729247742173479,32
1654,227,1,7,1.4226143683116543,21
1655,232,1,8,1.7891295416118114,22
1656,234,1,8,1.7441906362598392,17
1657,236,1,7,1.4723650563225634,31
1658,245,1,7,1.3893264767512576,33
1659,247,1,9,2.820650210477708,23
1660,248,1,7,0.8998589300816606,33
1661,261,1,8,1.9247032851512085,47
1662,264,1,7,1.6131747795753428,45
1663,270,1,7,1.6498850935758052,19
1664,276,1,7,1.1523983374844269,87
1665,279,1,8,1.490696389965274,35
1666,282,1,7,1.1160941746947461,29
1667,292,1,7,1.15790413288516,24
1668,294,1,7,1.4955694302634113,31
1669,301,1,7,1.0452023475856178,61
1670,305,1,9,2.7795072815047757,32
1671,317,1,7,1.1484536971189794,94
1672,319,1,8,1.404378708782061,30
1673,321,1,7,1.16788721259159,21
1674,325,1,8,1.8132026421511203,37
1675,330,1,8,1.739680009573659,35
1676,333,1,8,1.4716998441283016,16
1677,334,1,7,0.8911856810193814,23
1678,340,1,7,1.0295855773957499,39
1679,348,1,8,1.6409053992774307,43
1680,351,1,7,0.9380751970573158,60
1681,354,1,8,1.73066727420911,24
1682,3678,1,7,1.0515636553452978,61
1683,3687,1,7,1.4546151236017666,54
1684,3688,1,7,1.0492507828196231,42
1685,3690,1,8,1.8606233693492173,31
1686,3694,1,7,1.3100992475239304,28
1687,3697,1,7,1.1302383633135324,48
1688,3698,1,8,2.0965615455257183,34
1689,3702,1,8,1.3770729354699318,39
1690,3705,1,8,1.6500535519671429,25
1691,3708,1,7,0.9857114855784594,39
1692,3709,1,7,0.9369921947736302,51
1693,3712,1,8,1.6431518815781887,30
1694,3725,1,7,1.5079036604940326,29
1695,3730,1,7,1.0078893423333648,45
1696,3731,1,7,1.0482817762754628,26
1697,3738,1,7,1.5752842271714202,30
1698,3744,1,7,1.1553640896016555,21
1699,3747,1,7,1.1161441572841921,29
1700,3751,1,8,1.987316950107802,30
1701,3753,1,7,1.0033842274645277,20
1702,3761,1,7,1.2392801670119287,55
1703,3773,1,7,0.9864767446826699,43
1704,3785,1,8,1.7956755865939211,29
1705,3801,1,7,1.3615447896651585,26
1706,3802,1,7,1.3640501622759063,30
1707,3814,1,9,2.4923245613627767,8
1708,3818,1,8,1.5181384329068663,27
1709,3825,1,8,1.2842925798605274,39
1710,3826,1,7,1.2573570416993034,49
1711,3839,1,9,2.277306810989808,31
1712,3844,1,8,1.171391622444661,14
1713,3850,1,7,0.971607395556866,36
1714,3852,1,7,0.901760199951231,20
1715,3858,1,7,1.150264601192326,33
1716,3860,1,7,1.475623993216293,46
1717,3861,1,7,1.052946917213185,45
1718,3867,1,7,1.1800832667041892,60
1719,3868,1,7,1.3166213105829137,37
1720,3873,1,7,1.239246331521965,47
1721,3877,1,7,1.3570524190683768,17
1722,3879,1,8,1.9709807399623465,16
1723,3889,1,7,1.3788515970298363,22
1724,3895,1,7,0.9156339541991478,21
1725,3900,1,7,1.0599534867486957,24
1726,3902,1,8,2.2252356639935735,31
1727,3906,1,7,1.026491782402057,16
1728,3908,1,7,0.9641188674598498,19
1729,3916,1,7,0.9456500274433335,50
1730,3918,1,9,3.1113593724645483,20
1731,3926,1,7,0.9257792484170668,38
1732,3927,1,7,1.2523057631516217,34
1733,3930,1,7,1.0273022484097822,23
1734,3932,1,7,1.4792201615903675,60
1735,3935,1,8,1.713753406569321,24
1736,3936,1,7,1.2499136347100794,29
1737,3940,1,7,1.0823579114640687,15
1738,3952,1,8,1.602651291076448,29
1739,3961,1,8,1.7563812493588085,23
1740,3964,1,8,1.7681008913179008,43
1741,3966,1,7,1.188002791949403,27
1742,3975,1,8,1.9709005265183173,23
1743,3977,1,7,0.9065089826392736,28
1744,3987,1,7,1.0044617098861979,36
1745,3993,1,7,1.1309544280904156,59
1746,3994,1,7,1.2790285764585763,50
1747,3997,1,8,1.6164689343361225,25
1748,4001,1,8,1.857260913239907,17
1749,4003,1,7,0.9973729485046787,21
1750,4005,1,7,0.9635433529391353,35
1751,4007,1,7,1.2429520625449584,25
1752,4009,1,9,2.0860723025238075,21
1753,4010,1,7,1.2443180371226914,21
1754,4012,1,9,2.207541647059651,25
1755,4015,1,7,0.9157203056533572,31
1756,4027,1,8,1.2683787221680527,76
1757,4042,1,8,2.177581158983502,24
1758,4051,1,8,2.062002472851317,28
1759,4070,1,7,1.0617921755538875,54
1760,4074,1,8,1.1819949055317593,30
1761,4080,1,8,1.4000659939133788,34
1762,4082,1,7,0.9703607744274318,29
1763,4090,1,7,1.1136501356970427,79
1764,4093,1,8,1.3577407238580328,20
1765,4105,1,7,1.0912543739582299,13
1766,4113,1,8,1.79637298934942,42
1767,4122,1,9,2.461524386459602,25
1768,4134,1,9,2.7052561341215027,27
1769,4136,1,7,1.2502028896700743,39
1770,4142,1,8,1.1901964724820502,34
1771,4144,1,8,1.6742886367185914,38
1772,8192,1,7,0.9354796780705348,34
1773,8195,1,8,1.4124406024277674,48
1774,8206,1,8,1.0279474269649658,29
1775,8214,1,8,1.3176577295488832,33
1776,8218,1,7,0.968042689655479,43
1777,8227,1,7,0.9656164533145573,22
1778,8234,1,8,1.8964653627434345,35
1779,8235,1,8,1.3284256530127347,24
1780,8244,1,8,1.042860917353389,40
1781,8245,1,8,1.826350235076835,6
1782,8247,1,8,1.7816127218076794,56
1783,8253,1,7,0.9893002031868274,17
1784,8262,1,7,1.3230938211228196,10
1785,8266,1,8,1.9092513613429123,38
1786,8276,1,8,1.2007250095002266,27
1787,8284,1,8,0.9579718993664672,52
1788,8297,1,9,2.6188621877080713,19
1789,8322,1,8,1.0721780119766962,52
1790,8331,1,9,2.3761599436204186,42
1791,8333,1,8,1.2293988448957727,10
1792,8338,1,8,0.9479869808998354,23
1793,8341,1,7,0.9664528824577836,34
1794,8350,1,8,1.0457045709809885,40
1795,8374,1,9,2.2730032323403924,35
1796,8376,1,9,1.824068600450234,29
1797,8382,1,7,0.9320946333098501,36
1798,8387,1,7,1.1181719336116194,19
1799,8389,1,7,0.974902332952432,51
1800,8391,1,8,0.9793497480853848,34
1801,8392,1,7,0.8884497213957134,23
1802,8395,1,8,1.238701177063235,34
1803,8407,1,9,2.8923915523109622,19
1804,8408,1,8,1.4741783252906,41
1805,8409,1,8,1.775270113530949,40
1806,8427,1,7,1.0267390474171698,15
1807,8428,1,8,1.9736337517840026,27
1808,8433,1,7,1.0574097648032108,40
1809,8441,1,8,1.4516172597932293,33
1810,8445,1,9,1.3626423618298382,35
1811,8451,1,8,1.2250367413206824,28
1812,8452,1,7,1.3458549380886096,21
1813,8453,1,9,1.6468007326625465,26
1814,8462,1,8,1.18716097060309,56
1815,8463,1,8,1.5903651111270252,36
1816,8465,1,8,2.079034114288472,42
1817,8472,1,8,1.4866437218440884,34
1818,8479,1,7,0.9635358030213697,24
1819,8480,1,8,1.2045541606402699,30
1820,8490,1,7,1.1049269363241754,33
1821,8493,1,8,1.2339457880656104,27
1822,8500,1,7,1.0459256360736768,39
1823,8502,1,8,1.1342214711376313,81
1824,8506,1,8,1.145714779354984,12
1825,8510,1,8,1.5693474660743982,38
1826,8513,1,8,1.7978696153035596,25
1827,8517,1,8,1.7390523855847198,26
1828,8520,1,7,1.1207630924386631,9
1829,8533,1,9,2.4006048302846503,29
1830,8534,1,8,1.674427536996264,42
1831,8540,1,7,1.1176813915038046,14
1832,8544,1,7,0.936736336820907,56
1833,8551,1,7,1.3967510671701096,32
1834,8558,1,8,1.6927743525416288,19
1835,8562,1,7,0.9172626401776434,20
1836,8571,1,7,1.295654461690173,23
1837,8573,1,8,0.9056847199491846,29
1838,8585,1,8,2.034962537595156,26
1839,8590,1,8,1.8671744809582114,46
1840,8592,1,7,0.9078658844350587,36
1841,8594,1,8,1.0115483478564773,34
1842,9281,1,9,2.3263102797226596,32
1843,9284,1,7,1.1283795942582877,31
1844,9437,1,8,1.9965525671256028,49
1845,9439,1,7,0.9160350644291171,17
1846,9443,1,8,1.6674906658627133,36
1847,9452,1,7,1.2551877126392244,28
1848,9455,1,8,1.6152869087516963,36
1849,9459,1,8,1.1219576761109975,30
1850,2797,1,9,1.616671808733087,37
1851,2801,1,8,1.1948198605935954,25
1852,2803,1,8,0.9916447002103377,42
1853,2810,1,8,1.1214706143076008,18
1854,2813,1,8,0.9047345929442834,18
1855,2815,1,9,1.4358878861227975,19
1856,2819,1,8,1.147965167089449,44
1857,2821,1,9,2.602810297447454,9
1858,2833,1,8,1.3357024380799487,33
1859,2838,1,8,0.9135622359159461,18
1860,2855,1,8,1.0278239577207628,31
1861,2856,1,8,0.8904145602789839,35
1862,2871,1,8,0.9137222502589966,27
1863,2875,1,9,1.7353690906216084,28
1864,2877,1,8,0.9645197792430142,24
1865,2882,1,8,1.0612763695057126,25
1866,2889,1,9,1.9945082478645588,28
1867,2908,1,8,1.1711412943931014,29
1868,2913,1,8,1.669468117226347,42
1869,2914,1,8,1.4269798547456727,25
1870,2915,1,8,0.9314208021883621,34
1871,2923,1,9,1.9611015467160238,32
1872,2924,1,8,0.9873570033011347,18
1873,2944,1,8,1.1380168056767834,39
1874,2947,1,8,1.2652016186464676,27
1875,2949,1,8,0.9575838814938225,40
1876,2955,1,8,1.1379137226359468,25
1877,2961,1,8,1.0693574101432555,32
1878,2966,1,8,0.9068410033961491,50
1879,2967,1,9,1.3268706320426382,10
1880,2990,1,9,2.23168369716445,28
1881,2997,1,8,0.9333918366892062,22
1882,3005,1,9,1.7937132797442503,31
1883,3006,1,9,0.9938481218068844,14
1884,3014,1,8,1.093977641785484,28
1885,3020,1,8,1.4037054033577538,68
1886,3021,1,9,2.434351736707413,21
1887,3045,1,8,1.7118820016217535,22
1888,3047,1,8,1.0857356677308285,25
1889,3050,1,9,1.9961304697458875,31
1890,3054,1,8,1.0735332232576935,25
1891,3055,1,8,0.9916783866037724,18
1892,3082,1,9,1.288025697323529,48
1893,3087,1,8,1.0137786316045547,22
1894,3091,1,8,1.4272246460171045,14
1895,3110,1,9,1.6158224423077066,36
1896,3137,1,9,1.1228565355055533,29
1897,3168,1,9,1.1653303136226043,28
1898,3169,1,8,1.0431140880151695,33
1899,3170,1,9,1.8980941246859437,35
1900,3182,1,8,1.0934575702394813,35
1901,3187,1,9,1.8943648041530912,21
1902,3198,1,9,1.3362189590214708,24
1903,3204,1,9,1.7497170318029411,22
1904,3207,1,9,1.9184887642854047,17
1905,3208,1,9,1.330331641627068,13
1906,3214,1,9,0.9827124186809559,30
1907,3216,1,9,1.375408416704543,29
1908,3218,1,9,1.4649911841491736,25
1909,3240,1,8,1.536696809451735,37
1910,3264,1,9,1.5763228403578573,14
1911,3289,1,9,0.9194828288356174,42
1912,3293,1,9,1.3743477215733737,22
1913,3310,1,9,1.5890163241443842,21
1914,3312,1,9,1.9679601922324892,27
1915,3316,1,9,1.5696078120691936,13
1916,3318,1,9,1.3710316484961877,24
1917,3325,1,9,1.8367126877288538,12
1918,3333,1,9,1.894431284996843,33
1919,3357,1,9,1.2930840405112045,16
1920,3369,1,9,1.3376924500659504,30
1921,3370,1,9,1.5265116384912805,33
1922,3373,1,9,1.0631895020785107,25
1923,3377,1,9,1.6529409857489927,35
1924,3389,1,9,1.2067005231202987,32
1925,3391,1,9,1.2563214358651145,15
1926,3396,1,9,1.3533940564505418,23
1927,3400,1,8,1.0031588373818252,19
1928,3402,1,8,0.895946359562398,19
1929,3404,1,9,1.13508015473791,26
1930,3415,1,9,1.6583798728507189,30
1931,3420,1,9,1.6353858027782922,21
1932,3430,1,9,1.4080951162526443,22
1933,3436,1,8,1.0071764586254721,34
1934,3442,1,9,1.5872689223276195,19
1935,3451,1,9,1.5840804529137031,25
1936,3466,1,9,1.5449793054838965,25
1937,7673,1,9,1.805654754285869,16
1938,7676,1,8,1.6044167184212323,27
1939,7679,1,9,1.7349647609178716,8
1940,7681,1,8,1.30633468683419,29
1941,7685,1,8,1.0437681684993425,63
1942,7690,1,8,1.6846833428385413,42
1943,7704,1,9,1.0281313836952544,9
1944,7719,1,9,1.756238973312227,20
1945,7720,1,9,1.546530002083868,10
1946,7721,1,9,1.7877796834137616,28
1947,7726,1,9,1.598307758737679,26
1948,7727,1,8,1.3110734824487764,40
1949,7731,1,9,1.5000034822128328,25
1950,7736,1,8,0.9075951169218248,26
1951,7741,1,8,0.9145586703329842,17
1952,7742,1,9,1.294816369869518,20
1953,7747,1,9,1.6123132737835704,45
1954,7753,1,9,1.5750704805822533,34
1955,7760,1,8,1.4241987198131696,18
1956,7765,1,7,1.33314663354302,89
1957,7780,1,9,1.6535646246531641,29
1958,7782,1,9,1.5923064618883664,29
1959,7784,1,9,1.3963953426600453,21
1960,7790,1,9,1.4419074721924456,27
1961,7793,1,8,0.9324375488815209,23
1962,7796,1,9,1.8267569458019164,35
1963,7800,1,9,1.0717812583618995,73
1964,7830,1,9,1.257351194438166,42
1965,7834,1,8,0.9690318775814859,30
1966,7835,1,9,1.4471732499117627,20
1967,7842,1,8,1.2426602011136136,37
1968,7849,1,8,1.030934992892722,49
1969,7875,1,9,1.7166521690584062,11
1970,7881,1,9,1.4408356942570517,30
1971,7889,1,9,1.233493824172296,28
1972,7929,1,9,1.7988088860032665,23
1973,7933,1,8,0.9073845653076518,18
1974,7962,1,8,1.6321613660066765,29
1975,7969,1,8,1.2951653928742592,35
1976,7981,1,8,0.9929305933863226,29
1977,7983,1,8,1.1030523500765437,26
1978,8007,1,8,1.0359890271410785,25
1979,9275,1,10,1.8918820183232388,21
1980,9421,1,9,1.0390420134544005,21
1981,9630,1,8,1.0223191591035965,39
1982,9631,1,9,1.5455367686778558,24
1983,9635,1,9,1.1406668653430438,42
1984,9645,1,9,0.9720078897517332,22
1985,9646,1,9,0.9591363087475315,14
1986,9651,1,9,0.9513340294562198,33
1987,3468,1,9,1.0344980428271242,51
1988,3490,1,9,1.1685607337405681,25
1989,3513,1,9,1.9732484592533428,13
1990,3539,1,9,1.2284077497528445,21
1991,3542,1,9,1.431977428992444,32
1992,3573,1,8,1.549628441962164,30
1993,3590,1,8,1.4638178577277792,33
1994,3595,1,9,1.8070166519169648,17
1995,3598,1,9,1.2501434344101154,26
1996,3627,1,9,1.5898476278236524,43
1997,3632,1,9,1.5424568942145163,32
1998,3644,1,9,1.0821831706200449,24
1999,4166,1,9,1.6683624104577461,27
2000,4174,1,9,1.052826463148243,6
2001,4179,1,9,1.172018680416441,29
2002,4195,1,9,1.1963811308441317,20
2003,4219,1,9,1.2423337840447841,22
2004,4224,1,9,1.0206611164955381,18
2005,4225,1,9,1.2899541656570612,21
2006,4227,1,9,1.1779582599322653,13
2007,4232,1,9,0.9953525361347193,30
2008,4242,1,9,1.1301049096620313,18
2009,4249,1,9,1.4541845576875438,33
2010,4277,1,9,1.4817530006054813,26
2011,4278,1,9,1.6612947829827034,22
