doc_idx,phrase_idx,count
21,21,1
21,150,1
21,3117,1
21,1724,1
21,5488,1
21,2640,1
21,5806,1
21,1585,1
21,36,1
21,6029,1
21,2168,1
21,2417,1
21,2035,1
21,1549,2
21,1022,1
21,3618,1
21,1860,1
21,1160,1
21,804,1
21,7739,1
21,145,1
21,5804,1
21,6460,1
21,779,1
21,24,1
21,331,1
21,123,1
21,113,1
21,72,1
21,1335,1
21,469,2
21,216,1
21,5834,1
21,6783,1
21,4,1
21,344,1
21,451,1
21,1923,1
21,1997,1
21,1207,1
21,11,1
21,2610,1
21,103,1
21,2142,1
21,3602,1
21,34,1
21,114,1
21,83,1
21,3,1
21,1811,1
21,1772,1
21,438,1
21,3518,1
22,2,1
22,500,1
22,2177,1
22,4438,2
22,6349,1
22,8321,1
22,9629,1
22,4181,1
22,5266,1
22,407,1
22,658,1
22,7883,1
22,8574,1
22,6980,1
22,562,1
22,301,1
22,550,1
22,4076,1
22,645,1
22,2619,1
22,4007,1
22,708,1
22,6937,1
22,8279,1
22,14,1
22,9190,1
22,890,1
22,1324,1
22,255,1
22,664,1
22,1553,1
22,4785,1
22,556,1
22,8651,1
22,3,2
22,5885,1
22,8354,1
22,3359,1
22,6744,1
22,4052,1
22,1862,1
22,8474,1
22,6348,1
22,7,1
22,134,1
22,132,1
22,8300,1
22,2035,1
22,197,1
22,895,1
22,343,1
22,6336,1
22,428,1
22,379,1
22,9251,1
22,1,2
22,674,1
22,165,1
22,3468,1
22,863,1
22,10,1
22,1898,1
22,2781,1
22,102,1
22,273,1
22,38,1
22,6502,1
22,1636,1
22,216,1
22,5834,1
22,388,1
22,5844,1
22,737,1
22,5368,1
22,62,1
22,83,1
23,9041,1
23,8903,1
23,4047,1
23,4332,1
23,4,2
23,197,1
23,126,1
23,4711,1
23,0,6
23,371,5
23,17,2
23,1434,1
23,24,1
23,331,2
23,388,1
23,8973,1
23,1,2
23,329,1
23,4022,1
23,29,1
23,3802,1
23,2441,2
23,168,2
23,3781,1
23,241,2
23,270,2
23,2,1
23,125,1
23,6092,1
23,5497,1
23,14,2
23,56,1
23,1562,1
23,85,1
23,771,1
23,2810,1
23,6268,1
23,2752,1
23,313,1
23,2138,3
23,9416,5
23,6396,2
23,4984,2
23,51,2
23,282,1
23,6702,1
23,1169,1
23,3381,1
23,1322,1
23,3954,1
23,7583,1
23,1673,1
23,6816,1
23,73,1
23,8449,3
23,775,1
23,1652,1
23,98,1
23,1440,1
23,391,2
23,1312,2
23,8,1
23,352,1
23,99,1
23,88,1
23,123,1
23,3413,1
23,2772,1
23,227,1
23,5333,1
23,50,1
23,273,1
23,38,1
23,3711,1
23,757,1
23,1667,2
23,5392,1
23,9190,1
23,890,1
23,900,1
23,26,1
23,2938,1
23,3863,1
23,223,1
23,8963,1
23,2036,1
23,5926,1
23,5865,1
23,2654,1
23,74,2
23,605,1
23,3978,1
23,457,2
23,86,1
23,71,1
23,2691,1
23,7,2
23,9392,1
23,3068,1
23,1914,1
23,670,1
23,2996,1
23,252,1
23,325,2
23,1853,1
23,1318,1
23,212,1
23,1142,3
23,84,1
23,830,1
23,1031,1
23,2983,1
23,4102,1
23,1229,1
23,8949,1
23,9618,1
23,11,1
23,1549,1
23,510,1
23,1725,1
23,173,1
23,1328,2
23,1231,1
23,2288,1
23,138,2
23,1025,1
23,1028,1
23,514,1
23,3303,1
23,853,1
23,399,1
23,5341,1
23,34,1
23,296,1
23,2453,1
23,1325,1
23,8397,1
23,739,1
23,12,1
23,1695,1
23,6814,1
23,1497,1
23,1234,1
23,3073,1
23,3987,1
23,1541,1
23,6713,1
23,213,1
23,184,1
23,5,1
24,5094,1
24,784,1
24,2440,1
24,5234,1
24,2119,1
24,299,1
24,9622,1
24,8686,1
24,52,1
24,27,2
24,46,2
24,5152,1
24,19,1
24,7711,1
24,8033,1
24,14,1
24,17,2
24,2562,1
24,1,4
24,428,1
24,379,1
24,50,1
24,2188,1
24,1107,1
24,18,1
24,2,1
24,117,1
24,4410,1
24,80,1
24,2474,1
24,280,1
24,9547,1
24,36,1
24,3224,1
24,6457,1
24,393,1
24,5337,1
24,4035,1
24,219,5
24,224,5
24,1459,5
24,227,1
24,353,1
24,6239,1
24,103,1
24,0,1
24,54,1
24,40,1
24,4,2
24,7,1
24,832,2
24,8120,1
24,1827,1
24,9338,1
24,453,2
24,29,1
24,273,1
24,4017,1
24,6641,1
24,1152,1
24,7059,1
24,4730,1
24,403,1
24,7794,1
24,711,1
24,606,1
24,218,2
24,4246,1
24,6350,1
