phrase_idx,phrase,n_docs,total_count
4725,with_probability,15,18
4726,with_risk,16,18
4727,with_such,18,18
4728,work_and,16,18
4729,workers_to,18,18
4730,years_after,17,18
4731,about_half,17,17
4732,across_states,14,17
4733,act_of,16,17
4734,ad_hoc,14,17
4735,address_the,17,17
4736,address_this,17,17
4737,administrative_data,16,17
4738,aggregate_fluctuations,12,17
4739,also_provides,17,17
4740,also_shows,17,17
4741,although_this,17,17
4742,an_approximation,15,17
4743,an_independent,16,17
4744,analysis_suggests,17,17
4745,and_and,16,17
4746,and_competitive,16,17
4747,and_control,16,17
4748,and_costs,13,17
4749,and_domestic,15,17
4750,and_empirically,17,17
4751,and_estimated,17,17
4752,and_general,16,17
4753,and_higher,17,17
4754,and_increased,17,17
4755,and_limited,17,17
4756,and_over,17,17
4757,and_possibly,17,17
4758,and_preferences,17,17
4759,and_statistically,16,17
4760,and_total,17,17
4761,and_women,17,17
4762,and_workers,17,17
4763,appears_that,17,17
4764,approximate_the,16,17
4765,are_affected,17,17
4766,are_both,17,17
4767,are_computed,15,17
4768,are_inconsistent,17,17
4769,are_necessary,17,17
4770,are_required,16,17
4771,are_typically,17,17
4772,as_for,17,17
4773,as_one,16,17
4774,assets_are,16,17
4775,at_home,14,17
4776,attempt_is,17,17
4777,bargaining_solution,9,17
4778,be_extended,17,17
4779,be_found,17,17
4780,be_rejected,15,17
4781,behavior_under,16,17
4782,between_them,16,17
4783,bound_for,14,17
4784,broad_class,16,17
4785,by_applying,17,17
4786,by_these,17,17
4787,can_affect,17,17
4788,capital_intensive,13,17
4789,care_about,17,17
4790,causes_of,17,17
4791,choice_behavior,13,17
4792,choices_and,16,17
4793,choices_are,15,17
4794,choose_the,16,17
4795,closer_to,17,17
4796,coincides_with,17,17
4797,common_value,14,17
4798,concerns_the,16,17
4799,confined_to,17,17
4800,consequences_for,17,17
4801,consideration_of,17,17
4802,consistent_estimator,13,17
4803,consumer_behavior,13,17
4804,consumer_preferences,15,17
4805,consumers_have,16,17
4806,contract_and,15,17
4807,contracts_we,17,17
4808,controls_for,17,17
4809,creation_and,15,17
4810,curve_and,16,17
4811,data_suggest,17,17
4812,decisions_in,17,17
4813,definitions_of,16,17
4814,demand_system,15,17
4815,described_in,17,17
4816,determined_in,17,17
4817,direct_and,14,17
4818,direct_investment,14,17
4819,distribution_theory,16,17
4820,dynamic_general,16,17
4821,dynamics_and,17,17
4822,each_case,15,17
4823,economy_we,16,17
4824,education_in,15,17
4825,empirically_the,17,17
4826,endogenous_and,16,17
4827,endogenous_growth,15,17
4828,environment_in,17,17
4829,equilibria_for,17,17
4830,equilibria_is,16,17
4831,equilibrium_allocations,17,17
4832,equilibrium_that,16,17
4833,errors_and,17,17
4834,estimator_in,17,17
4835,evaluates_the,17,17
4836,evidence_indicates,17,17
4837,examines_how,17,17
4838,excess_returns,15,17
4839,expectations_about,14,17
4840,extending_the,17,17
4841,face_of,17,17
4842,factor_in,17,17
4843,financial_assets,15,17
4844,finding_that,17,17
4845,first_is,17,17
4846,first_stage,13,17
4847,for_at,17,17
4848,for_government,15,17
4849,for_instance,17,17
4850,for_men,16,17
4851,for_our,16,17
4852,for_workers,17,17
4853,forecasts_of,15,17
4854,form_in,16,17
4855,futures_market,11,17
4856,gives_rise,17,17
4857,gold_standard,10,17
4858,greater_the,14,17
4859,growth_we,17,17
4860,had_been,16,17
4861,has_unique,16,17
4862,heterogeneous_agents,17,17
4863,higher_levels,17,17
4864,higher_quality,14,17
4865,hold_for,17,17
4866,holds_for,17,17
4867,however_there,17,17
4868,imperfect_competition,17,17
4869,implement_the,16,17
4870,in_average,15,17
4871,in_estimating,17,17
4872,in_factor,14,17
4873,in_finite,17,17
4874,in_light,17,17
4875,in_low,17,17
4876,in_regression,17,17
4877,incentive_for,15,17
4878,individuals_and,17,17
4879,individuals_in,17,17
4880,industries_and,15,17
4881,industry_in,16,17
4882,inflation_in,14,17
4883,inflation_the,17,17
4884,informed_about,15,17
4885,into_two,17,17
4886,investigates_whether,17,17
4887,investment_to,15,17
4888,is_able,17,17
4889,is_achieved,16,17
4890,is_almost,17,17
4891,is_both,16,17
4892,is_for,16,17
4893,is_further,17,17
4894,is_increasing,16,17
4895,is_particularly,16,17
4896,is_significant,16,17
4897,is_there,17,17
4898,is_treated,16,17
4899,is_useful,16,17
4900,is_widely,17,17
4901,known_to,17,17
4902,labor_ratio,10,17
4903,large_enough,17,17
4904,level_the,17,17
4905,life_insurance,14,17
4906,literature_we,17,17
4907,living_in,12,17
4908,long_and,16,17
4909,market_experience,10,17
4910,market_share,15,17
4911,matching_model,17,17
4912,may_increase,17,17
4913,mechanisms_that,17,17
4914,model_implies,17,17
4915,monetary_theory,13,17
4916,money_in,16,17
4917,monopolistic_competition,12,17
4918,mortality_rates,13,17
4919,most_likely,16,17
4920,natural_resource,13,17
4921,negatively_correlated,16,17
4922,new_method,17,17
4923,nuisance_parameters,14,17
4924,oecd_countries,15,17
4925,of_additional,17,17
4926,of_average,13,17
4927,of_classical,14,17
4928,of_corporate,15,17
4929,of_country,17,17
4930,of_expectations,17,17
4931,of_game,15,17
4932,of_generalized,16,17
4933,of_independent,17,17
4934,of_insurance,14,17
4935,of_loss,13,17
4936,of_macroeconomic,15,17
4937,of_ownership,16,17
4938,of_parameter,17,17
4939,of_past,17,17
4940,of_power,15,17
4941,of_primary,17,17
4942,of_specific,17,17
4943,of_trading,16,17
4944,of_transactions,13,17
4945,of_unknown,16,17
4946,of_variation,16,17
4947,on_consumer,17,17
4948,on_current,16,17
4949,on_demand,17,17
4950,on_employment,14,17
4951,on_growth,14,17
4952,one_sector,17,17
4953,one_shot,12,17
4954,optimal_in,16,17
4955,optimal_tax,14,17
4956,or_may,17,17
4957,order_autoregressive,16,17
4958,ordering_of,13,17
4959,paper_concludes,17,17
4960,paper_demonstrates,17,17
4961,parameter_space,14,17
4962,pay_and,16,17
4963,percent_higher,17,17
4964,percent_more,17,17
4965,perfectly_competitive,16,17
4966,period_we,17,17
4967,persistence_in,15,17
4968,power_parity,13,17
4969,precautionary_saving,10,17
4970,presented_for,17,17
4971,price_mechanism,15,17
4972,private_value,12,17
4973,probabilities_of,17,17
4974,procedure_that,17,17
4975,programming_problems,15,17
4976,prospect_theory,14,17
4977,provide_conditions,17,17
4978,provide_new,16,17
4979,provided_for,17,17
4980,provided_the,17,17
4981,quantities_of,17,17
4982,quite_different,17,17
4983,random_variable,15,17
4984,reasons_for,16,17
4985,regression_with,15,17
4986,regulation_of,13,17
4987,resources_in,17,17
4988,restricted_to,17,17
4989,rules_that,16,17
4990,run_effects,13,17
4991,school_choice,11,17
4992,scope_of,17,17
4993,search_model,17,17
4994,sector_and,15,17
4995,seek_to,17,17
4996,self_enforcing,14,17
4997,shadow_price,12,17
4998,shocks_the,17,17
4999,situations_where,17,17
5000,so_we,17,17
5001,solution_for,17,17
5002,solutions_to,17,17
5003,spending_and,17,17
5004,squares_estimators,16,17
5005,state_level,17,17
5006,stochastic_dominance,13,17
5007,students_in,15,17
5008,subject_of,16,17
5009,supply_are,15,17
5010,supply_side,16,17
5011,take_place,16,17
5012,term_interest,12,17
5013,test_and,15,17
5014,tested_using,17,17
5015,tests_based,16,17
5016,than_do,17,17
5017,that_equilibrium,16,17
5018,that_optimal,17,17
5019,that_satisfy,17,17
5020,that_trade,16,17
5021,the_additional,16,17
5022,the_adverse,14,17
5023,the_auction,14,17
5024,the_available,16,17
5025,the_causes,17,17
5026,the_census,13,17
5027,the_college,14,17
5028,the_condition,16,17
5029,the_consumer's,14,17
5030,the_criterion,14,17
5031,the_density,11,17
5032,the_discrete,15,17
5033,the_distance,13,17
5034,the_duration,16,17
5035,the_heckscher,12,17
5036,the_index,12,17
5037,the_industrial,12,17
5038,the_inequality,15,17
5039,the_intensity,14,17
5040,the_interpretation,17,17
5041,the_levels,17,17
5042,the_marriage,11,17
5043,the_measure,14,17
5044,the_middle,16,17
5045,the_no,16,17
5046,the_non,17,17
5047,the_nonlinear,16,17
5048,the_partial,15,17
5049,the_post,17,17
5050,the_pre,15,17
5051,the_profitability,15,17
5052,the_proposition,16,17
5053,the_selection,14,17
5054,the_severity,17,17
5055,the_shadow,12,17
5056,the_specific,17,17
5057,the_states,15,17
5058,the_stationary,16,17
5059,the_technological,15,17
5060,their_relative,16,17
5061,theorem_for,17,17
5062,there_will,16,17
5063,these_assumptions,14,17
5064,these_estimators,16,17
5065,these_questions,16,17
5066,these_tests,17,17
5067,they_will,16,17
5068,this_fact,17,17
5069,this_may,17,17
5070,through_time,15,17
5071,time_spent,12,17
5072,to_approximate,16,17
5073,to_converge,17,17
5074,to_decrease,16,17
5075,to_ensure,17,17
5076,to_indicate,16,17
5077,to_introduce,16,17
5078,to_multiple,17,17
5079,to_particular,16,17
5080,to_previous,17,17
5081,to_prove,17,17
5082,to_quantify,16,17
5083,to_reject,17,17
5084,to_simple,16,17
5085,to_three,17,17
5086,to_we,16,17
5087,too_little,17,17
5088,trade_between,15,17
5089,trading_volume,13,17
5090,transferable_utility,15,17
5091,transport_costs,11,17
5092,tries_to,17,17
5093,two_country,17,17
5094,two_decades,17,17
5095,two_main,16,17
5096,two_player,16,17
5097,type_and,17,17
5098,uniqueness_of,15,17
5099,unrelated_to,17,17
5100,valuation_of,16,17
5101,various_types,17,17
5102,very_low,16,17
5103,wages_of,15,17
5104,we_further,17,17
5105,wealth_distribution,14,17
5106,welfare_and,16,17
5107,welfare_by,17,17
5108,when_all,16,17
5109,which_to,17,17
5110,which_was,17,17
5111,who_were,16,17
5112,wide_class,16,17
5113,with_larger,16,17
5114,with_standard,16,17
5115,women_are,16,17
5116,years_in,17,17
5117,yield_the,17,17
5118,advantages_of,15,16
5119,agents_we,16,16
5120,also_on,16,16
5121,alter_the,15,16
5122,alternatives_and,15,16
5123,an_appropriate,16,16
5124,an_experimental,15,16
5125,an_intertemporal,15,16
5126,an_otherwise,16,16
5127,analyzed_the,16,16
5128,and_cost,16,16
5129,and_endogenous,16,16
5130,and_ex,15,16
5131,and_factor,15,16
5132,and_fiscal,13,16
5133,and_free,15,16
5134,and_his,14,16
5135,and_incomplete,15,16
5136,and_input,14,16
5137,and_job,13,16
5138,and_quantity,14,16
5139,and_related,16,16
5140,and_stock,15,16
5141,and_us,15,16
5142,and_whether,16,16
5143,approach_for,16,16
5144,approximation_of,15,16
5145,are_driven,16,16
5146,are_extended,16,16
5147,are_generated,16,16
5148,are_heterogeneous,16,16
5149,are_identified,16,16
5150,are_satisfied,14,16
5151,arise_when,15,16
5152,arises_from,15,16
5153,article_we,15,16
5154,as_possible,15,16
5155,as_that,15,16
5156,at_age,9,16
5157,at_most,15,16
5158,auctions_with,15,16
5159,available_in,15,16
5160,back_to,16,16
5161,banking_system,14,16
5162,basic_model,12,16
5163,be_necessary,15,16
5164,be_relatively,14,16
5165,belief_that,15,16
5166,biases_in,15,16
5167,but_does,16,16
5168,but_may,16,16
5169,but_rather,16,16
5170,but_these,16,16
5171,by_allowing,16,16
5172,by_doing,15,16
5173,by_its,16,16
5174,by_reducing,16,16
5175,by_single,14,16
5176,can_result,16,16
5177,capacity_to,15,16
5178,capital_asset,15,16
5179,case_we,16,16
5180,cases_are,16,16
5181,children_and,12,16
5182,competition_between,14,16
5183,compute_the,16,16
5184,concluded_that,15,16
5185,conclusion_that,16,16
5186,conditions_is,14,16
5187,conditions_we,16,16
5188,consumer_welfare,16,16
5189,consumers_who,15,16
5190,consumption_the,16,16
5191,continue_to,16,16
5192,contribution_to,15,16
5193,control_group,15,16
5194,correct_for,15,16
5195,correspond_to,16,16
5196,criterion_function,10,16
5197,data_with,16,16
5198,demand_are,16,16
5199,demand_side,16,16
5200,dependence_on,14,16
5201,differential_equations,16,16
5202,dimension_of,15,16
5203,discontinuity_design,16,16
5204,diversity_of,14,16
5205,durable_good,13,16
5206,early_in,13,16
5207,emphasis_on,15,16
5208,empirical_application,16,16
5209,empirical_literature,16,16
5210,ensure_that,15,16
5211,equation_system,14,16
5212,equations_in,15,16
5213,equilibria_the,14,16
5214,equilibrium_conditions,16,16
5215,especially_in,15,16
5216,expectation_of,15,16
5217,expectations_model,16,16
5218,expected_return,13,16
5219,experience_of,16,16
5220,experiment_we,15,16
5221,experimental_evidence,16,16
5222,explanations_of,16,16
5223,extent_that,16,16
5224,family_income,14,16
5225,fiat_money,13,16
5226,financial_incentives,12,16
5227,find_it,16,16
5228,findings_of,16,16
5229,firm_is,16,16
5230,flexible_exchange,10,16
5231,for_consumers,15,16
5232,for_consumption,15,16
5233,for_evaluating,16,16
5234,for_low,14,16
5235,for_market,16,16
5236,for_particular,16,16
5237,for_percent,15,16
5238,for_policy,16,16
5239,form_is,14,16
5240,foundation_for,15,16
5241,framework_the,15,16
5242,from_cross,15,16
5243,gains_in,16,16
5244,games_we,14,16
5245,general_and,16,16
5246,generalized_to,16,16
5247,given_that,16,16
5248,gives_the,16,16
5249,government_and,16,16
5250,groups_are,16,16
5251,growth_path,13,16
5252,half_the,15,16
5253,has_long,16,16
5254,have_little,15,16
5255,have_long,16,16
5256,heterogeneity_and,16,16
5257,hours_and,14,16
5258,however_in,16,16
5259,however_when,16,16
5260,hypothesis_the,16,16
5261,identification_is,14,16
5262,implicit_in,13,16
5263,important_determinant,16,16
5264,in_econometrics,16,16
5265,in_exchange,15,16
5266,in_panel,13,16
5267,in_political,16,16
5268,in_schooling,13,16
5269,in_social,15,16
5270,in_support,15,16
5271,in_unemployment,14,16
5272,in_wages,15,16
5273,income_or,16,16
5274,income_per,12,16
5275,income_taxes,15,16
5276,increase_their,14,16
5277,indicate_the,16,16
5278,inference_on,16,16
5279,influence_on,16,16
5280,integration_of,16,16
5281,interest_is,15,16
5282,investments_and,13,16
5283,involuntary_unemployment,12,16
5284,irrelevant_alternatives,11,16
5285,irrespective_of,15,16
5286,is_linear,15,16
5287,is_measured,15,16
5288,is_seen,14,16
5289,is_stable,15,16
5290,is_strong,15,16
5291,is_substantial,16,16
5292,is_typically,15,16
5293,is_viewed,16,16
5294,is_zero,14,16
5295,issue_of,16,16
5296,it_follows,16,16
5297,joint_production,9,16
5298,labor_contracts,12,16
5299,lagrange_multiplier,16,16
5300,land_and,13,16
5301,large_effects,16,16
5302,leisure_and,14,16
5303,likelihood_and,15,16
5304,longitudinal_data,15,16
5305,manner_in,16,16
5306,manufacturing_firms,15,16
5307,markets_where,16,16
5308,maximizes_the,15,16
5309,measurement_errors,14,16
5310,mechanism_in,16,16
5311,mobility_and,15,16
5312,model_developed,16,16
5313,model_explains,16,16
5314,model_when,16,16
5315,more_often,15,16
5316,negatively_related,15,16
5317,new_keynesian,16,16
5318,no_trade,11,16
5319,not_on,15,16
5320,notions_of,16,16
5321,of_about,15,16
5322,of_buyers,11,16
5323,of_cases,15,16
5324,of_conditions,16,16
5325,of_control,13,16
5326,of_discount,10,16
5327,of_feasible,12,16
5328,of_food,13,16
5329,of_freedom,13,16
5330,of_industries,13,16
5331,of_initial,14,16
5332,of_instruments,15,16
5333,of_inventory,13,16
5334,of_minimum,14,16
5335,of_monte,15,16
5336,of_on,14,16
5337,of_outcomes,15,16
5338,of_payoffs,13,16
5339,of_products,15,16
5340,of_rationality,13,16
5341,of_sales,15,16
5342,of_states,14,16
5343,of_test,15,16
5344,on_aggregate,16,16
5345,on_and,15,16
5346,on_corporate,13,16
5347,on_investment,15,16
5348,on_private,15,16
5349,on_productivity,16,16
5350,on_real,15,16
5351,only_small,16,16
5352,outcomes_and,16,16
5353,outcomes_we,16,16
5354,outside_the,15,16
5355,over_percent,16,16
5356,paper_evaluates,16,16
5357,pay_for,16,16
5358,payments_and,16,16
5359,payments_to,15,16
5360,peer_effects,9,16
5361,performance_and,15,16
5362,period_to,16,16
5363,policies_to,16,16
5364,policy_changes,14,16
5365,policy_the,16,16
5366,predict_that,16,16
5367,predict_the,16,16
5368,preferences_that,16,16
5369,premium_and,15,16
5370,price_equalization,12,16
5371,procedures_are,15,16
5372,procedures_for,16,16
5373,process_that,16,16
5374,process_with,16,16
5375,processes_in,16,16
5376,product_differentiation,15,16
5377,proposed_and,16,16
5378,provides_new,16,16
5379,rates_the,16,16
5380,real_variables,13,16
5381,reduced_the,15,16
5382,relating_to,16,16
5383,relations_between,16,16
5384,relative_performance,14,16
5385,relatively_small,16,16
5386,resources_and,15,16
5387,responds_to,16,16
5388,returns_the,15,16
5389,risk_premia,10,16
5390,rule_that,15,16
5391,run_player,6,16
5392,sales_and,15,16
5393,sector_in,16,16
5394,sector_is,14,16
5395,selection_in,15,16
5396,sequential_equilibria,10,16
5397,set_and,15,16
5398,sets_are,15,16
5399,setting_of,15,16
5400,setting_the,16,16
5401,sign_of,13,16
5402,size_the,16,16
5403,solve_the,15,16
5404,some_empirical,16,16
5405,specifications_of,16,16
5406,spectral_density,11,16
5407,standard_errors,13,16
5408,state_dependent,13,16
5409,status_quo,15,16
5410,strategy_is,12,16
5411,studied_by,15,16
5412,system_as,16,16
5413,systems_and,16,16
5414,taken_to,16,16
5415,than_of,16,16
5416,that_consumption,16,16
5417,that_labor,15,16
5418,that_monetary,15,16
5419,that_percent,16,16
5420,that_provides,16,16
5421,the_assets,14,16
5422,the_banking,14,16
5423,the_black,14,16
5424,the_bond,11,16
5425,the_characterization,15,16
5426,the_constrained,13,16
5427,the_constraint,15,16
5428,the_critical,15,16
5429,the_desired,14,16
5430,the_expectation,14,16
5431,the_face,16,16
5432,the_free,14,16
5433,the_futures,7,16
5434,the_global,15,16
5435,the_greatest,16,16
5436,the_gross,13,16
5437,the_implementation,16,16
5438,the_internet,9,16
5439,the_less,15,16
5440,the_manufacturing,14,16
5441,the_origin,14,16
5442,the_perfect,15,16
5443,the_posterior,14,16
5444,the_rank,12,16
5445,the_remaining,15,16
5446,the_revenue,14,16
5447,the_self,15,16
5448,the_single,15,16
5449,the_sources,16,16
5450,the_stable,12,16
5451,the_status,15,16
5452,the_support,16,16
5453,the_upper,15,16
5454,the_wald,14,16
5455,the_walrasian,14,16
5456,their_preferences,15,16
5457,their_private,12,16
5458,then_we,15,16
5459,theorem_on,15,16
5460,theoretical_models,16,16
5461,theory_we,16,16
5462,this_equilibrium,15,16
5463,three_times,15,16
5464,time_as,16,16
5465,time_for,16,16
5466,time_horizon,13,16
5467,to_allocate,16,16
5468,to_better,16,16
5469,to_decline,15,16
5470,to_finance,16,16
5471,to_follow,16,16
5472,to_information,16,16
5473,to_reveal,16,16
5474,to_rise,15,16
5475,to_risk,15,16
5476,to_select,16,16
5477,to_total,16,16
5478,to_various,16,16
5479,to_vote,14,16
5480,two_sets,15,16
5481,under_some,16,16
5482,understanding_the,16,16
5483,unit_roots,12,16
5484,use_data,16,16
5485,utility_in,15,16
5486,variable_and,15,16
5487,variables_as,16,16
5488,very_similar,16,16
5489,volume_and,13,16
5490,wages_for,15,16
5491,we_allow,16,16
5492,we_assess,15,16
5493,wealth_of,14,16
5494,welfare_benefits,12,16
5495,welfare_economics,14,16
5496,welfare_implications,15,16
5497,whether_this,16,16
5498,which_some,16,16
5499,with_its,16,16
5500,world_economy,13,16
5501,yields_the,15,16
5502,activity_and,15,15
5503,adjustment_process,12,15
5504,all_possible,15,15
5505,allocations_that,13,15
5506,also_to,15,15
5507,an_effect,14,15
5508,an_expected,13,15
5509,analysis_we,15,15
5510,and_analyze,15,15
5511,and_applied,15,15
5512,and_confidence,10,15
5513,and_consistent,15,15
5514,and_data,14,15
5515,and_does,15,15
5516,and_equity,15,15
5517,and_family,14,15
5518,and_future,15,15
5519,and_incentives,14,15
5520,and_intertemporal,15,15
5521,and_permanent,15,15
5522,and_reduce,15,15
5523,and_third,14,15
5524,and_three,12,15
5525,and_who,14,15
5526,any_other,15,15
5527,applying_the,15,15
5528,are_only,15,15
5529,are_possible,14,15
5530,are_present,15,15
5531,are_sufficient,15,15
5532,are_therefore,15,15
5533,are_too,14,15
5534,are_treated,15,15
5535,are_uncertain,13,15
5536,are_well,15,15
5537,area_of,14,15
5538,areas_of,13,15
5539,as_its,14,15
5540,as_means,14,15
5541,as_predicted,13,15
5542,assets_and,13,15
5543,assumptions_the,15,15
5544,at_low,15,15
5545,banks_are,13,15
5546,be_expected,14,15
5547,be_generated,13,15
5548,be_identified,14,15
5549,between_income,12,15
5550,borrowing_and,14,15
5551,bulk_of,14,15
5552,by_combining,15,15
5553,by_developing,15,15
5554,can_make,15,15
5555,can_only,15,15
5556,capacity_utilization,9,15
5557,capital_mobility,14,15
5558,central_to,15,15
5559,changes_for,14,15
5560,changing_the,15,15
5561,character_of,15,15
5562,child_care,6,15
5563,children_in,14,15
5564,choice_models,13,15
5565,chosen_by,14,15
5566,class_size,7,15
5567,collection_of,15,15
5568,come_from,14,15
5569,comparison_with,15,15
5570,confirm_the,15,15
5571,conflict_between,14,15
5572,consider_two,15,15
5573,contributions_to,15,15
5574,control_problems,8,15
5575,corporate_tax,9,15
5576,cost_in,15,15
5577,countries_are,15,15
5578,countries_that,14,15
5579,countries_this,15,15
5580,coupled_with,15,15
5581,cross_sections,15,15
5582,data_generating,15,15
5583,decomposed_into,15,15
5584,dependence_of,14,15
5585,design_and,14,15
5586,developments_in,15,15
5587,deviate_from,15,15
5588,deviation_of,14,15
5589,differences_across,14,15
5590,differentiated_products,13,15
5591,discrimination_in,14,15
5592,distinct_from,14,15
5593,dollar_of,11,15
5594,dynamic_stochastic,15,15
5595,endogenously_determined,15,15
5596,endowment_effect,7,15
5597,environments_in,15,15
5598,equation_for,13,15
5599,equations_the,14,15
5600,equilibria_under,14,15
5601,equilibrium_exists,14,15
5602,equilibrium_payoffs,11,15
5603,errors_the,15,15
5604,estimated_the,15,15
5605,estimates_in,15,15
5606,estimates_that,14,15
5607,example_that,15,15
5608,expected_returns,13,15
5609,experiment_that,14,15
5610,experiment_with,13,15
5611,experimental_design,13,15
5612,exploits_the,15,15
5613,factors_such,15,15
5614,failed_to,15,15
5615,financial_intermediation,12,15
5616,financial_market,13,15
5617,find_significant,15,15
5618,finite_horizon,11,15
5619,finite_set,14,15
5620,flows_and,15,15
5621,for_aggregate,12,15
5622,for_by,15,15
5623,for_empirical,15,15
5624,for_goods,14,15
5625,for_single,15,15
5626,for_social,15,15
5627,for_various,15,15
5628,form_games,14,15
5629,formal_model,15,15
5630,free_entry,12,15
5631,from_each,14,15
5632,from_which,15,15
5633,function_are,15,15
5634,function_can,15,15
5635,function_with,15,15
5636,future_consumption,13,15
5637,games_is,15,15
5638,given_and,15,15
5639,goods_is,13,15
5640,goods_that,14,15
5641,groups_we,15,15
5642,habit_formation,10,15
5643,high_levels,15,15
5644,highly_correlated,13,15
5645,home_production,11,15
5646,household_production,13,15
5647,idea_is,15,15
5648,identically_distributed,15,15
5649,identified_set,9,15
5650,important_implications,14,15
5651,imposition_of,14,15
5652,in_applications,15,15
5653,in_areas,13,15
5654,in_europe,12,15
5655,in_expected,15,15
5656,in_fertility,13,15
5657,in_growth,15,15
5658,in_industries,15,15
5659,in_kind,9,15
5660,in_long,14,15
5661,in_principle,15,15
5662,in_school,13,15
5663,in_tax,14,15
5664,in_very,14,15
5665,income_elasticities,15,15
5666,income_to,15,15
5667,industries_with,13,15
5668,inequality_of,14,15
5669,inference_about,9,15
5670,innovation_is,14,15
5671,interactions_between,14,15
5672,interest_groups,14,15
5673,interest_on,11,15
5674,investment_goods,9,15
5675,is_carried,15,15
5676,is_constant,15,15
5677,is_devoted,15,15
5678,is_free,14,15
5679,is_inefficient,15,15
5680,is_motivated,15,15
5681,is_pareto,15,15
5682,is_percent,13,15
5683,is_relatively,15,15
5684,is_some,14,15
5685,is_stronger,15,15
5686,is_substantially,15,15
5687,it_provides,15,15
5688,joint_distribution,15,15
5689,known_about,15,15
5690,laboratory_experiment,15,15
5691,lag_model,12,15
5692,large_numbers,14,15
5693,large_the,14,15
5694,latter_case,14,15
5695,limitations_of,15,15
5696,little_is,15,15
5697,long_standing,15,15
5698,losses_from,14,15
5699,low_quality,11,15
5700,make_it,15,15
5701,marginal_tax,12,15
5702,market_operations,9,15
5703,market_shares,11,15
5704,minimum_distance,11,15
5705,mix_of,12,15
5706,mixed_strategies,13,15
5707,models_have,12,15
5708,modification_of,14,15
5709,monetary_policies,13,15
5710,more_accurate,14,15
5711,more_difficult,15,15
5712,morgenstern_utility,13,15
5713,new_product,9,15
5714,note_is,15,15
5715,observations_on,14,15
5716,observed_and,14,15
5717,of_agricultural,13,15
5718,of_ambiguity,10,15
5719,of_analysis,15,15
5720,of_anticipated,14,15
5721,of_cities,12,15
5722,of_class,14,15
5723,of_development,13,15
5724,of_direct,15,15
5725,of_efficient,15,15
5726,of_effort,14,15
5727,of_either,15,15
5728,of_every,14,15
5729,of_ex,13,15
5730,of_formal,10,15
5731,of_futures,13,15
5732,of_hours,12,15
5733,of_leisure,11,15
5734,of_liquidity,15,15
5735,of_nations,13,15
5736,of_others,14,15
5737,of_prior,14,15
5738,of_profit,13,15
5739,of_selection,13,15
5740,of_set,15,15
5741,of_solutions,12,15
5742,of_spatial,14,15
5743,of_substantial,15,15
5744,of_testing,15,15
5745,of_treatment,11,15
5746,of_worker,14,15
5747,of_young,13,15
5748,on_all,14,15
5749,on_firm,14,15
5750,on_other,14,15
5751,on_trade,14,15
5752,operation_of,15,15
5753,optimal_and,15,15
5754,or_if,15,15
5755,other_variables,13,15
5756,our_data,15,15
5757,over_an,15,15
5758,panel_study,15,15
5759,paper_addresses,15,15
5760,paper_characterizes,15,15
5761,participate_in,14,15
5762,payoffs_are,15,15
5763,per_worker,11,15
5764,period_in,15,15
5765,policies_in,15,15
5766,policy_has,13,15
5767,policy_makers,14,15
5768,position_in,13,15
5769,possible_for,15,15
5770,preference_orderings,13,15
5771,present_in,15,15
5772,price_elasticities,11,15
5773,price_variability,9,15
5774,prices_by,15,15
5775,prices_this,15,15
5776,probability_and,15,15
5777,problem_with,15,15
5778,procedure_to,13,15
5779,process_this,15,15
5780,product_is,14,15
5781,productivity_shocks,12,15
5782,random_utility,11,15
5783,real_and,13,15
5784,reduction_of,14,15
5785,referred_to,15,15
5786,relationship_with,14,15
5787,relative_wages,12,15
5788,relevance_of,15,15
5789,representations_of,14,15
5790,reservation_wages,9,15
5791,resources_to,14,15
5792,restriction_on,15,15
5793,restrictions_and,15,15
5794,results_obtained,15,15
5795,results_we,15,15
5796,returns_on,13,15
5797,ricardian_equivalence,9,15
5798,risk_in,15,15
5799,risky_assets,13,15
5800,sample_distribution,13,15
5801,savings_behavior,10,15
5802,school_attendance,12,15
5803,search_costs,14,15
5804,second_part,15,15
5805,set_by,14,15
5806,sets_and,12,15
5807,shares_of,13,15
5808,shocks_that,15,15
5809,shown_in,15,15
5810,significant_and,15,15
5811,significant_effect,15,15
5812,significantly_different,14,15
5813,significantly_higher,14,15
5814,simple_general,15,15
5815,simple_majority,14,15
5816,simulation_results,15,15
5817,slope_of,13,15
5818,specifically_the,15,15
5819,stage_game,13,15
5820,state_contingent,14,15
5821,state_variables,9,15
5822,statistic_is,13,15
5823,statistics_for,14,15
5824,stems_from,15,15
5825,stochastic_processes,15,15
5826,stock_is,12,15
5827,stocks_and,15,15
5828,structural_equation,14,15
5829,student_achievement,12,15
5830,substantially_more,14,15
5831,substitutes_for,14,15
5832,substitution_and,14,15
5833,supply_is,12,15
5834,supply_model,14,15
5835,tax_changes,13,15
5836,tax_system,13,15
5837,techniques_are,15,15
5838,technological_progress,12,15
5839,than_by,15,15
5840,than_would,14,15
5841,that_affect,15,15
5842,that_after,15,15
5843,that_agents,15,15
5844,that_allow,15,15
5845,that_cannot,15,15
5846,that_consumers,13,15
5847,that_makes,15,15
5848,that_maximizes,15,15
5849,the_annual,14,15
5850,the_author,15,15
5851,the_autoregressive,12,15
5852,the_axioms,12,15
5853,the_behavioral,15,15
