phrase_idx,phrase,n_docs,total_count,zeta,direction
5351,only_small,16,16,1.00600156155821,high_read
5384,relative_performance,14,16,1.00600156155818,high_read
5250,groups_are,16,16,1.00600156155818,high_read
5469,to_decline,15,16,1.00600156155814,high_read
2272,on_both,32,32,1.00600156155813,high_read
5359,payments_to,15,16,1.0060015615581,high_read
5247,given_that,16,16,1.00600156155809,high_read
5358,payments_and,16,16,1.00600156155805,high_read
5174,by_reducing,16,16,1.00600156155803,high_read
5494,welfare_benefits,12,16,1.00600156155803,high_read
5145,are_driven,16,16,1.00600156155802,high_read
5449,the_sources,16,16,1.00600156155801,high_read
5215,especially_in,15,16,1.00600156155798,high_read
5243,gains_in,16,16,1.00600156155795,high_read
5392,sales_and,15,16,1.00600156155795,high_read
5475,to_risk,15,16,1.00600156155794,high_read
5457,their_private,12,16,1.00600156155793,high_read
5417,that_labor,15,16,1.00600156155787,high_read
5160,back_to,16,16,1.00600156155784,high_read
5271,in_unemployment,14,16,1.00600156155783,high_read
5497,whether_this,16,16,1.00600156155778,high_read
5363,policies_to,16,16,1.00600156155766,high_read
680,if_there,69,78,-1.00035851320556,low_read
684,tests_of,67,78,-1.00035851320552,low_read
1812,the_stability,36,39,-1.00035851320514,low_read
211,we_analyze,168,170,0.999812302268125,high_read
1167,explore_the,51,53,0.996079870039829,high_read
152,suggests_that,200,204,0.995691267348481,high_read
972,growth_rate,53,61,-0.994770763637721,low_read
773,are_considered,69,72,-0.99326081405121,low_read
1932,using_an,37,37,0.991796730830946,high_read
532,well_known,92,94,-0.991303241491289,low_read
281,argue_that,138,140,0.990986485317597,high_read
2568,quality_and,29,29,0.987886636730006,high_read
1050,we_conclude,58,58,0.987886636729651,high_read
2554,of_potential,28,29,0.987886636729221,high_read
2587,the_experiment,26,29,0.987886636728843,high_read
2530,for_other,28,29,0.987886636728828,high_read
2603,to_invest,26,29,0.987886636728528,high_read
1258,evaluate_the,48,50,0.984995487659595,high_read
2219,two_person,28,33,-0.984913518981844,low_read
2187,is_extended,32,33,-0.984913518981515,low_read
3635,open_market,14,22,-0.984913518981142,low_read
1530,the_random,33,44,-0.984913518981128,low_read
3619,natural_rate,17,22,-0.984913518981122,low_read
1537,validity_of,44,44,-0.98491351898111,low_read
3707,way_in,22,22,-0.984913518981097,low_read
3542,be_characterized,22,22,-0.984913518981088,low_read
3588,however_if,22,22,-0.98491351898107,low_read
3645,prior_beliefs,16,22,-0.984913518981062,low_read
3694,to_monetary,19,22,-0.984913518981029,low_read
1520,specification_of,43,44,-0.984913518981011,low_read
1528,the_pareto,30,44,-0.984913518981,low_read
3532,analysis_the,21,22,-0.984913518980992,low_read
3586,growth_models,21,22,-0.984913518980989,low_read
1521,sufficient_for,38,44,-0.984913518980962,low_read
176,applied_to,175,187,-0.984913518980915,low_read
1646,workers_and,39,42,0.98100616466394,high_read
3725,association_between,19,21,0.981006164663752,high_read
3888,the_prevalence,21,21,0.981006164663699,high_read
3902,throughout_the,21,21,0.981006164663678,high_read
3837,of_men,15,21,0.981006164663669,high_read
3772,for_high,20,21,0.98100616466355,high_read
3909,to_us,21,21,0.981006164663342,high_read
947,to_pay,57,63,0.981006164663204,high_read
3804,is_most,21,21,0.981006164663042,high_read
3924,when_we,18,21,0.981006164662764,high_read
1605,for_their,38,42,0.981006164662563,high_read
3742,competition_among,20,21,0.981006164662344,high_read
639,of_optimal,71,82,-0.977620238632137,low_read
794,all_the,68,71,-0.976493280749499,low_read
2081,an_explanation,34,34,0.975146219379841,high_read
2096,develops_model,34,34,0.975146219379794,high_read
855,of_large,64,68,0.975146219379485,high_read
1381,price_discrimination,29,47,0.972530499731249,high_read
1016,with_more,60,60,0.971048952933323,high_read
769,the_quality,67,73,0.970095345008604,high_read
602,paper_uses,85,86,0.969430159614651,high_read
1819,application_to,38,38,-0.969216922865297,low_read
1834,for_testing,34,38,-0.969216922865031,low_read
7046,them_the,13,13,0.965696748857954,high_read
7014,the_geographic,11,13,0.965696748857845,high_read
7032,the_sales,10,13,0.965696748857821,high_read
6836,of_shocks,13,13,0.965696748857767,high_read
6657,examine_whether,13,13,0.965696748857756,high_read
6781,mechanism_that,13,13,0.965696748857748,high_read
6951,significant_impact,13,13,0.965696748857744,high_read
6783,model_on,13,13,0.965696748857697,high_read
6808,of_central,13,13,0.96569674885769,high_read
7077,to_reflect,13,13,0.965696748857658,high_read
7126,world_trade,13,13,0.965696748857634,high_read
2983,test_whether,26,26,0.965696748857624,high_read
6891,predictions_about,11,13,0.965696748857606,high_read
7103,we_interpret,12,13,0.965696748857597,high_read
6999,the_bounds,9,13,0.965696748857597,high_read
6512,and_across,13,13,0.965696748857587,high_read
6697,housing_and,12,13,0.965696748857581,high_read
6841,on_future,12,13,0.965696748857576,high_read
1765,and_use,38,39,0.965696748857576,high_read
2883,are_high,24,26,0.965696748857573,high_read
6861,overall_the,13,13,0.965696748857565,high_read
6910,programs_and,11,13,0.965696748857551,high_read
7007,the_credit,12,13,0.965696748857546,high_read
7065,to_engage,12,13,0.965696748857544,high_read
6686,groups_in,12,13,0.965696748857543,high_read
6932,roles_of,13,13,0.965696748857537,high_read
6507,an_extensive,13,13,0.965696748857522,high_read
6957,social_costs,10,13,0.965696748857497,high_read
6778,may_explain,12,13,0.965696748857489,high_read
6771,main_finding,12,13,0.96569674885748,high_read
6878,percent_per,12,13,0.96569674885748,high_read
6784,model_shows,12,13,0.965696748857468,high_read
6672,for_measuring,12,13,0.965696748857458,high_read
2972,relationship_is,25,26,0.965696748857432,high_read
6541,are_three,13,13,0.965696748857424,high_read
6531,and_white,9,13,0.965696748857417,high_read
6642,enforcement_of,13,13,0.965696748857412,high_read
6983,that_average,13,13,0.96569674885741,high_read
6922,reference_point,10,13,0.965696748857402,high_read
1189,assess_the,52,52,0.965696748857398,high_read
6833,of_regional,10,13,0.96569674885739,high_read
6897,price_rigidity,11,13,0.965696748857375,high_read
6584,concentration_of,13,13,0.965696748857374,high_read
6844,on_social,13,13,0.965696748857363,high_read
6602,countries_is,11,13,0.965696748857361,high_read
6715,in_less,13,13,0.965696748857353,high_read
1210,the_benefits,50,52,0.965696748857346,high_read
7035,the_seller's,11,13,0.965696748857335,high_read
6820,of_intergenerational,12,13,0.965696748857333,high_read
6737,into_three,13,13,0.965696748857322,high_read
7100,vary_across,13,13,0.965696748857311,high_read
6797,not_by,12,13,0.965696748857304,high_read
6522,and_population,11,13,0.965696748857298,high_read
6838,of_thumb,13,13,0.965696748857289,high_read
2940,markets_we,26,26,0.965696748857288,high_read
7096,value_to,13,13,0.965696748857277,high_read
2880,and_large,25,26,0.965696748857273,high_read
6718,in_sample,13,13,0.965696748857266,high_read
3002,to_education,21,26,0.965696748857251,high_read
6772,market_are,11,13,0.965696748857222,high_read
2924,however_we,26,26,0.965696748857216,high_read
6490,across_different,13,13,0.965696748857213,high_read
6597,corporate_investment,9,13,0.965696748857181,high_read
6877,per_dollar,10,13,0.965696748857165,high_read
6691,have_positive,13,13,0.965696748857159,high_read
6695,higher_wages,12,13,0.965696748857143,high_read
6641,employment_in,13,13,0.965696748857135,high_read
6685,greater_in,11,13,0.965696748857126,high_read
7052,third_the,13,13,0.965696748857115,high_read
7081,total_output,10,13,0.965696748857079,high_read
6651,estimate_model,13,13,0.965696748857078,high_read
2853,the_so,27,27,-0.962866021163661,low_read
2848,the_important,25,27,-0.962866021163606,low_read
2750,be_obtained,27,27,-0.962866021163596,low_read
2735,an_allocation,24,27,-0.962866021163567,low_read
2830,since_it,27,27,-0.962866021163551,low_read
2813,paper_deals,27,27,-0.962866021163524,low_read
1157,we_establish,53,54,-0.962866021163395,low_read
1156,viewed_as,50,54,-0.96286602116338,low_read
631,use_the,83,83,0.961831705113122,high_read
163,respect_to,167,194,-0.960384887173836,low_read
1077,the_productivity,47,57,0.960069812439709,high_read
1483,across_the,43,44,0.958408660465267,high_read
1534,to_more,44,44,0.958408660464947,high_read
1489,competition_and,41,44,0.958408660464794,high_read
961,shocks_to,55,62,0.955355879455061,high_read
167,with_respect,166,193,-0.954153986936702,low_read
165,our_results,184,193,0.949098551251135,high_read
4697,to_protect,17,18,0.947902134701602,high_read
4530,in_we,17,18,0.947902134701584,high_read
4641,standard_model,16,18,0.947902134701454,high_read
4568,of_heterogeneity,18,18,0.947902134701449,high_read
4680,the_types,17,18,0.947902134701254,high_read
4510,goods_with,15,18,0.947902134700195,high_read
4573,of_skilled,14,18,0.947902134700167,high_read
4601,price_stabilization,11,18,0.947902134699961,high_read
1137,growth_is,50,54,0.947902134699935,high_read
4539,is_affected,18,18,0.947902134699787,high_read
4524,in_local,16,18,0.947902134699615,high_read
4698,to_reach,12,18,0.947902134699521,high_read
4623,results_have,18,18,0.947902134699513,high_read
4581,opportunity_cost,16,18,0.947902134699511,high_read
4551,linked_to,18,18,0.947902134699473,high_read
4714,welfare_cost,13,18,0.947902134699421,high_read
1952,decrease_in,31,36,0.947902134698659,high_read
2238,construction_of,32,32,-0.947882584510815,low_read
5452,the_support,16,16,-0.947882584510763,low_read
2279,return_on,29,32,-0.947882584510753,low_read
5426,the_constrained,13,16,-0.947882584510753,low_read
5147,are_generated,16,16,-0.947882584510657,low_read
5499,with_its,16,16,-0.947882584510595,low_read
5436,the_gross,13,16,-0.94788258451059,low_read
5399,setting_of,15,16,-0.947882584510565,low_read
5324,of_conditions,16,16,-0.947882584510561,low_read
5277,indicate_the,16,16,-0.947882584510557,low_read
5150,are_satisfied,14,16,-0.947882584510547,low_read
2262,necessary_to,32,32,-0.947882584510388,low_read
5130,and_ex,15,16,-0.947882584510366,low_read
5491,we_allow,16,16,-0.947882584510364,low_read
5310,mechanism_in,16,16,-0.947882584510364,low_read
5223,extent_that,16,16,-0.947882584510362,low_read
5244,games_we,14,16,-0.947882584510343,low_read
2300,the_variables,29,32,-0.947882584510322,low_read
5414,taken_to,16,16,-0.947882584510311,low_read
5448,the_single,15,16,-0.947882584510276,low_read
5162,basic_model,12,16,-0.947882584510273,low_read
5151,arise_when,15,16,-0.947882584510273,low_read
5159,available_in,15,16,-0.947882584510251,low_read
5295,issue_of,16,16,-0.947882584510249,low_read
5430,the_expectation,14,16,-0.947882584510244,low_read
5245,general_and,16,16,-0.947882584510211,low_read
5326,of_discount,10,16,-0.947882584510209,low_read
5308,maximizes_the,15,16,-0.947882584510202,low_read
5320,notions_of,16,16,-0.947882584510195,low_read
5313,model_explains,16,16,-0.947882584510179,low_read
5281,interest_is,15,16,-0.947882584510165,low_read
5456,their_preferences,15,16,-0.947882584510155,low_read
5338,of_payoffs,13,16,-0.947882584510152,low_read
5218,expected_return,13,16,-0.947882584510139,low_read
5288,is_seen,14,16,-0.947882584510134,low_read
1706,we_do,40,41,0.942274375470768,high_read
840,the_properties,69,69,-0.942057199805067,low_read
38,consistent_with,419,448,0.940692793375515,high_read
439,only_if,97,106,-0.940302706454451,low_read
3473,shed_light,23,23,0.937874773655976,high_read
1404,away_from,43,46,0.937874773655806,high_read
3377,conventional_wisdom,20,23,0.937874773655773,high_read
3397,firms_have,23,23,0.937874773655737,high_read
3349,and_information,22,23,0.937874773655707,high_read
3381,demand_shocks,19,23,0.937874773655675,high_read
3363,become_more,23,23,0.937874773655482,high_read
3517,very_different,23,23,0.93787477365545,high_read
1935,which_each,34,37,-0.937035877572777,low_read
737,allow_for,70,74,-0.937035877572692,low_read
1904,of_convergence,32,37,-0.937035877572633,low_read
511,of_new,86,97,0.93601638419621,high_read
349,measures_of,117,125,0.93499086579034,high_read
1222,data_to,51,51,0.934340815331826,high_read
1244,predicts_that,49,51,0.93434081533163,high_read
2728,whether_to,26,28,0.931439886534357,high_read
2709,the_incentives,27,28,0.931439886534349,high_read
2657,in_public,27,28,0.931439886534112,high_read
3836,of_is,18,21,-0.928820117798489,low_read
3905,to_describe,21,21,-0.928820117798427,low_read
3866,spirit_of,17,21,-0.928820117798425,low_read
3904,to_aggregate,19,21,-0.928820117798399,low_read
3749,depend_upon,19,21,-0.928820117798373,low_read
3778,form_the,20,21,-0.928820117798366,low_read
3731,bound_on,19,21,-0.928820117798363,low_read
3806,labor_is,20,21,-0.92882011779836,low_read
3861,required_for,20,21,-0.928820117798356,low_read
3721,and_portfolio,16,21,-0.928820117798328,low_read
3927,with_fixed,20,21,-0.928820117798326,low_read
3811,lower_bound,14,21,-0.928820117798325,low_read
3799,is_called,20,21,-0.928820117798313,low_read
1625,second_best,35,42,-0.928820117798309,low_read
3828,obtained_for,21,21,-0.928820117798289,low_read
3826,not_hold,21,21,-0.928820117798251,low_read
3803,is_modeled,21,21,-0.928820117798243,low_read
1637,the_sum,39,42,-0.928820117798206,low_read
531,role_in,91,94,0.928294058594715,high_read
2184,individuals_are,29,33,0.926960086019415,high_read
2161,are_robust,33,33,0.926960086019198,high_read
2157,and_local,29,33,0.926960086018897,high_read
575,restrictions_on,83,89,-0.925416736750878,low_read
420,investigate_the,109,109,0.9246601534228,high_read
1831,effects_in,36,38,0.92366183769108,high_read
1872,this_suggests,38,38,0.923661837690629,high_read
1838,in_more,33,38,0.923661837690489,high_read
1361,conditions_the,47,47,-0.922381408886929,low_read
1395,to_allow,46,47,-0.922381408886906,low_read
1371,knowledge_of,41,47,-0.922381408886825,low_read
647,fraction_of,72,81,0.922318747962856,high_read
597,explained_by,84,86,0.921132138740392,high_read
1563,majority_of,42,43,0.921132138740352,high_read
768,the_game,62,73,-0.920533867276128,low_read
1334,large_and,46,48,0.919130386744782,high_read
1202,might_be,45,52,-0.917199362611624,low_read
2938,marginal_costs,18,26,-0.917199362611546,low_read
2996,the_third,25,26,-0.917199362611535,low_read
2929,incomplete_markets,23,26,-0.917199362611517,low_read
2949,of_commodity,24,26,-0.917199362611498,low_read
2965,profile_of,24,26,-0.917199362611453,low_read
3001,to_demonstrate,24,26,-0.917199362611414,low_read
2995,the_special,25,26,-0.917199362611382,low_read
2947,of_actual,25,26,-0.917199362611355,low_read
2915,factors_of,21,26,-0.917199362611307,low_read
2925,if_all,26,26,-0.917199362611295,low_read
936,indicates_that,61,63,0.915034095334144,high_read
49,if_the,337,388,-0.910943996785612,low_read
464,the_importance,100,103,0.909948254914431,high_read
2340,function_that,30,31,-0.909373808127458,low_read
2348,is_illustrated,31,31,-0.909373808127456,low_read
2361,or_in,31,31,-0.909373808127438,low_read
2319,as_if,31,31,-0.909373808127389,low_read
870,price_level,55,67,-0.90634702600782,low_read
192,of_capital,121,180,-0.903745076272493,low_read
1983,solution_of,34,36,-0.903745076272433,low_read
5890,the_rule,14,15,0.901948442816483,high_read
1013,this_question,59,60,0.901948442816482,high_read
3953,are_similar,20,20,0.90194844281646,high_read
5653,in_areas,13,15,0.901948442816435,high_read
5906,this_process,15,15,0.901948442816427,high_read
5620,flows_and,15,15,0.901948442816416,high_read
4038,not_appear,18,20,0.901948442816345,high_read
9562,though_they,10,10,0.901948442816338,high_read
3126,that_more,25,25,0.901948442816316,high_read
4000,frequency_of,19,20,0.901948442816312,high_read
9240,of_global,9,10,0.901948442816299,high_read
5556,capacity_utilization,9,15,0.901948442816297,high_read
9008,foreign_direct,9,10,0.901948442816287,high_read
4106,the_very,18,20,0.901948442816276,high_read
9637,was_found,9,10,0.901948442816268,high_read
9376,rapid_growth,10,10,0.901948442816267,high_read
9222,occurs_when,10,10,0.901948442816253,high_read
9334,poor_and,10,10,0.901948442816252,high_read
9504,the_desire,9,10,0.901948442816245,high_read
3944,and_development,18,20,0.901948442816244,high_read
5593,dollar_of,11,15,0.901948442816239,high_read
9534,the_shift,9,10,0.901948442816232,high_read
5502,activity_and,15,15,0.901948442816227,high_read
8983,exposed_to,9,10,0.901948442816225,high_read
4028,low_and,19,20,0.901948442816224,high_read
5514,and_data,14,15,0.901948442816213,high_read
2061,state_and,32,35,0.90194844281618,high_read
9186,matter_for,10,10,0.901948442816169,high_read
2045,of_living,30,35,0.901948442816158,high_read
9011,framework_and,10,10,0.901948442816156,high_read
9049,has_strong,9,10,0.901948442816147,high_read
1757,we_focus,40,40,0.901948442816139,high_read
2062,stock_prices,24,35,0.901948442816137,high_read
9022,full_time,9,10,0.901948442816135,high_read
9201,most_previous,10,10,0.901948442816135,high_read
9151,it_difficult,10,10,0.901948442816131,high_read
8878,constraints_we,10,10,0.90194844281613,high_read
3996,for_future,18,20,0.901948442816126,high_read
8703,aimed_at,9,10,0.901948442816126,high_read
8786,attitudes_and,9,10,0.901948442816124,high_read
9479,that_accounts,10,10,0.901948442816124,high_read
8822,by_differences,10,10,0.901948442816119,high_read
9215,not_we,9,10,0.901948442816119,high_read
9540,the_war,9,10,0.901948442816112,high_read
8849,change_for,8,10,0.901948442816112,high_read
8827,by_large,10,10,0.901948442816111,high_read
8859,committed_to,9,10,0.901948442816111,high_read
8979,explained_in,10,10,0.901948442816107,high_read
9340,premium_is,9,10,0.901948442816105,high_read
9205,national_longitudinal,10,10,0.901948442816101,high_read
9458,study_two,10,10,0.901948442816099,high_read
8947,engaged_in,10,10,0.901948442816093,high_read
9072,in_absolute,10,10,0.901948442816089,high_read
9208,net_foreign,7,10,0.901948442816087,high_read
5723,of_development,13,15,0.901948442816083,high_read
9179,manufacturing_sector,9,10,0.90194844281608,high_read
8708,also_analyze,10,10,0.90194844281608,high_read
9055,higher_and,10,10,0.901948442816066,high_read
9039,government_is,10,10,0.901948442816066,high_read
9508,the_features,10,10,0.901948442816065,high_read
8770,are_observed,10,10,0.901948442816061,high_read
9249,of_japanese,8,10,0.90194844281606,high_read
9286,one_firm,9,10,0.90194844281606,high_read
3028,better_off,25,25,0.901948442816059,high_read
9092,in_others,10,10,0.901948442816046,high_read
9470,technologies_and,10,10,0.901948442816044,high_read
9552,this_correlation,9,10,0.901948442816041,high_read
9574,to_elicit,10,10,0.901948442816036,high_read
9124,insurance_we,10,10,0.901948442816035,high_read
9436,small_fraction,9,10,0.90194844281602,high_read
5868,the_home,14,15,0.901948442816019,high_read
9117,information_acquisition,7,10,0.901948442816014,high_read
8763,are_common,9,10,0.901948442816001,high_read
9497,the_and,10,10,0.901948442815999,high_read
9001,for_growth,10,10,0.901948442815998,high_read
9273,of_society,10,10,0.90194844281599,high_read
8853,children_the,10,10,0.90194844281599,high_read
1443,affects_the,44,45,0.901948442815986,high_read
5698,losses_from,14,15,0.901948442815984,high_read
9307,paper_builds,10,10,0.901948442815982,high_read
9094,in_returns,9,10,0.901948442815979,high_read
9478,than_its,8,10,0.90194844281597,high_read
9305,outside_option,7,10,0.901948442815968,high_read
9364,productivity_is,9,10,0.901948442815968,high_read
1469,stock_returns,34,45,0.901948442815967,high_read
8693,advantage_and,9,10,0.901948442815964,high_read
9381,reference_dependent,8,10,0.901948442815961,high_read
5904,this_in,15,15,0.90194844281596,high_read
9163,life_of,10,10,0.901948442815958,high_read
9588,to_manipulate,9,10,0.901948442815958,high_read
9392,reported_in,10,10,0.901948442815954,high_read
8848,central_banks,7,10,0.901948442815947,high_read
9131,inversely_related,9,10,0.901948442815943,high_read
3109,scale_economies,19,25,0.901948442815939,high_read
9006,force_behind,10,10,0.901948442815932,high_read
8826,by_government,10,10,0.901948442815923,high_read
9348,price_ratios,7,10,0.901948442815923,high_read
9405,revealed_by,10,10,0.901948442815922,high_read
9667,with_similar,10,10,0.901948442815922,high_read
8850,characteristics_the,10,10,0.90194844281592,high_read
9368,progress_in,9,10,0.901948442815917,high_read
9374,question_we,10,10,0.901948442815916,high_read
9344,prevent_the,10,10,0.901948442815913,high_read
4129,understand_the,18,20,0.901948442815902,high_read
8720,an_auction,9,10,0.901948442815901,high_read
5689,known_about,15,15,0.9019484428159,high_read
9247,of_intermediate,10,10,0.901948442815899,high_read
9046,has_negative,9,10,0.901948442815899,high_read
9426,set_that,10,10,0.901948442815899,high_read
9073,in_class,8,10,0.901948442815891,high_read
9089,in_land,9,10,0.901948442815891,high_read
9532,the_secondary,6,10,0.90194844281589,high_read
9320,play_role,10,10,0.901948442815886,high_read
3963,but_only,20,20,0.901948442815884,high_read
3974,cost_sharing,9,20,0.90194844281588,high_read
5937,we_take,15,15,0.901948442815873,high_read
5925,use_our,15,15,0.901948442815872,high_read
8804,begins_with,10,10,0.901948442815864,high_read
9095,in_series,10,10,0.901948442815862,high_read
9077,in_cost,10,10,0.901948442815862,high_read
5838,technological_progress,12,15,0.901948442815847,high_read
4089,that_changes,20,20,0.901948442815837,high_read
9272,of_slaves,5,10,0.901948442815837,high_read
9390,relationship_specific,8,10,0.901948442815834,high_read
8922,do_this,10,10,0.90194844281583,high_read
9351,prices_from,10,10,0.901948442815829,high_read
2427,fertility_and,23,30,0.901948442815828,high_read
8901,data_indicate,10,10,0.901948442815826,high_read
5640,goods_that,14,15,0.901948442815821,high_read
9154,jobs_in,10,10,0.901948442815821,high_read
8779,assets_with,7,10,0.901948442815817,high_read
9278,of_used,6,10,0.901948442815815,high_read
1752,to_trade,34,40,0.901948442815809,high_read
9623,up_with,9,10,0.901948442815793,high_read
8807,benefits_the,10,10,0.901948442815792,high_read
8714,also_suggest,10,10,0.90194844281579,high_read
8741,and_female,10,10,0.901948442815784,high_read
9606,trade_for,10,10,0.901948442815782,high_read
4136,with_these,20,20,0.90194844281578,high_read
9550,these_theories,10,10,0.901948442815776,high_read
9194,model_suggests,10,10,0.901948442815775,high_read
8963,estimate_this,10,10,0.901948442815775,high_read
9082,in_early,9,10,0.901948442815767,high_read
9173,low_in,10,10,0.901948442815763,high_read
9311,participation_is,10,10,0.90194844281576,high_read
9563,three_main,10,10,0.901948442815753,high_read
2474,that_some,30,30,0.901948442815752,high_read
5774,prices_by,15,15,0.901948442815742,high_read
9233,of_environmental,10,10,0.901948442815737,high_read
9056,holdings_and,8,10,0.901948442815737,high_read
1722,for_most,39,40,0.901948442815736,high_read
9086,in_investment,9,10,0.901948442815735,high_read
9587,to_local,10,10,0.901948442815734,high_read
4049,only_by,20,20,0.901948442815717,high_read
9244,of_incentives,10,10,0.901948442815715,high_read
1734,of_workers,34,40,0.901948442815702,high_read
9428,shares_and,9,10,0.901948442815686,high_read
1475,the_majority,39,45,0.90194844281567,high_read
9571,to_coordinate,9,10,0.901948442815665,high_read
4007,hours_worked,18,20,0.90194844281565,high_read
5913,to_observe,13,15,0.901948442815638,high_read
3962,but_in,20,20,0.90194844281563,high_read
5803,search_costs,14,15,0.90194844281562,high_read
8747,and_learning,10,10,0.901948442815617,high_read
5663,in_tax,14,15,0.901948442815617,high_read
3994,first_two,20,20,0.901948442815613,high_read
9081,in_earlier,10,10,0.901948442815536,high_read
9597,to_search,10,10,0.901948442815527,high_read
9469,teacher_quality,5,10,0.901948442815506,high_read
3932,ability_and,15,20,0.901948442815437,high_read
9332,political_and,10,10,0.901948442815428,high_read
996,focus_on,59,60,0.901948442815096,high_read
695,is_applied,76,77,-0.901484374337629,low_read
1659,converge_to,38,41,-0.899501914380849,low_read
1655,cases_the,40,41,-0.899501914380599,low_read
164,under_the,176,194,-0.894790336890379,low_read
1245,present_paper,51,51,-0.893530029425394,low_read
406,used_in,106,112,-0.891349258699488,low_read
698,of_government,67,77,0.891266820191523,high_read
37,rate_of,294,463,-0.890629244187792,low_read
793,when_they,65,72,0.890525851118916,high_read
868,increases_the,66,67,0.889674418072862,high_read
877,asset_pricing,57,66,-0.887984595732943,low_read
1052,and_welfare,49,57,0.887524038873766,high_read
1065,minimum_wage,22,57,0.887524038873749,high_read
802,of_dynamic,69,71,-0.886659554984933,low_read
140,study_the,211,213,0.886509725412136,high_read
1356,and_lower,46,47,0.884460105712391,high_read
560,the_process,76,91,-0.88282143261733,low_read
619,reduction_in,78,84,0.882382005870105,high_read
442,the_general,105,106,-0.880896646209004,low_read
1912,predicted_by,34,37,0.879743411615239,high_read
1922,that_individuals,35,37,0.879743411615062,high_read
1911,population_growth,25,37,0.879743411614803,high_read
839,the_last,66,69,0.878137939182916,high_read
2273,on_how,32,32,0.876282200917652,high_read
1029,to_reduce,58,59,0.874112727912726,high_read
2857,they_were,24,27,0.871542606219882,high_read
2862,to_lower,26,27,0.871542606219728,high_read
2776,from_trade,25,27,0.871542606219544,high_read
2781,important_in,27,27,0.871542606219542,high_read
2847,the_greater,24,27,0.8715426062195,high_read
2769,explaining_the,26,27,0.871542606219438,high_read
77,united_states,258,304,0.869548201450713,high_read
5623,for_empirical,15,15,-0.869266826308297,low_read
5651,imposition_of,14,15,-0.869266826308282,low_read
4040,objective_of,20,20,-0.869266826308279,low_read
5881,the_particular,15,15,-0.869266826308258,low_read
5688,joint_distribution,15,15,-0.869266826308255,low_read
5872,the_inefficiency,15,15,-0.869266826308244,low_read
3095,of_pure,24,25,-0.869266826308243,low_read
5740,of_set,15,15,-0.86926682630824,low_read
5865,the_goal,15,15,-0.869266826308238,low_read
5547,be_generated,13,15,-0.869266826308238,low_read
5731,of_futures,13,15,-0.869266826308236,low_read
5856,the_certainty,14,15,-0.869266826308235,low_read
5600,equilibria_under,14,15,-0.869266826308233,low_read
5681,is_pareto,15,15,-0.869266826308231,low_read
5799,risky_assets,13,15,-0.869266826308226,low_read
5926,using_both,15,15,-0.869266826308223,low_read
5725,of_efficient,15,15,-0.869266826308221,low_read
5776,probability_and,15,15,-0.869266826308221,low_read
5924,unlike_the,15,15,-0.869266826308215,low_read
5866,the_government's,13,15,-0.869266826308215,low_read
3042,distributions_are,24,25,-0.869266826308215,low_read
1264,problems_of,46,50,-0.86926682630821,low_read
5594,dynamic_stochastic,15,15,-0.869266826308209,low_read
3034,consumption_is,22,25,-0.869266826308208,low_read
1254,are_developed,50,50,-0.869266826308208,low_read
5595,endogenously_determined,15,15,-0.869266826308207,low_read
5902,this_estimator,14,15,-0.869266826308205,low_read
5714,note_is,15,15,-0.869266826308203,low_read
5708,modification_of,14,15,-0.869266826308201,low_read
5781,productivity_shocks,12,15,-0.869266826308197,low_read
5638,given_and,15,15,-0.869266826308191,low_read
3086,models_for,24,25,-0.86926682630819,low_read
5548,be_identified,14,15,-0.869266826308186,low_read
5727,of_either,15,15,-0.869266826308181,low_read
5525,and_who,14,15,-0.869266826308179,low_read
3035,core_of,25,25,-0.869266826308177,low_read
4025,is_thus,20,20,-0.869266826308176,low_read
5804,second_part,15,15,-0.869266826308175,low_read
5515,and_does,15,15,-0.869266826308168,low_read
5608,expected_returns,13,15,-0.869266826308167,low_read
3081,made_in,24,25,-0.869266826308167,low_read
5823,statistics_for,14,15,-0.869266826308163,low_read
1107,in_any,53,55,-0.869266826308163,low_read
5555,can_only,15,15,-0.869266826308154,low_read
4069,processes_the,20,20,-0.869266826308136,low_read
4071,provide_the,20,20,-0.869266826308136,low_read
4131,variability_of,17,20,-0.869266826308133,low_read
3050,expectations_and,24,25,-0.869266826308126,low_read
3033,consumption_growth,15,25,-0.869266826308126,low_read
5888,the_restriction,14,15,-0.869266826308123,low_read
5665,income_elasticities,15,15,-0.86926682630812,low_read
4103,the_spirit,16,20,-0.869266826308115,low_read
2455,output_of,26,30,-0.869266826308114,low_read
4001,function_we,20,20,-0.869266826308112,low_read
5837,techniques_are,15,15,-0.869266826308106,low_read
5673,interest_on,11,15,-0.869266826308097,low_read
4030,market_demand,15,20,-0.869266826308095,low_read
258,the_expected,131,150,-0.869266826308094,low_read
5583,decomposed_into,15,15,-0.86926682630809,low_read
4091,that_with,19,20,-0.869266826308088,low_read
3934,actions_are,17,20,-0.869266826308087,low_read
4094,the_elasticities,17,20,-0.869266826308079,low_read
5792,restriction_on,15,15,-0.869266826308077,low_read
3979,discussed_and,20,20,-0.869266826308073,low_read
3014,an_estimator,23,25,-0.869266826308071,low_read
5828,structural_equation,14,15,-0.869266826308071,low_read
5871,the_independence,13,15,-0.869266826308069,low_read
3087,new_approach,24,25,-0.869266826308068,low_read
2076,turns_out,34,35,-0.869266826308068,low_read
3082,marginal_product,17,25,-0.869266826308061,low_read
